,O00327,O00716,O14593,O43524,O75030,P01100,P01106,P03372,P04150,P04637,P05412,P05549,P06401,P08047,P08651,P10070,P10242,P10275,P10276,P10914,P11308,P11473,P11831,P14859,P14921,P15036,P15336,P15407,P15923,P15976,P16220,P17535,P17542,P17676,P17947,P18146,P18846,P18848,P18850,P19419,P19544,P19793,P19838,P22415,P23511,P23769,P23771,P25490,P26367,P36956,P37231,P37275,P40763,P41235,P42224,P42226,P42229,P48382,P48431,P48436,P49715,P49716,P51692,P52630,P55317,P56693,P58012,P84022,P98177,Q00613,Q00653,Q00978,Q01094,Q01196,Q01201,Q01543,Q02447,Q04206,Q04864,Q06710,Q07869,Q08050,Q12772,Q12778,Q13127,Q13469,Q13485,Q13761,Q14186,Q14209,Q14765,Q15672,Q16236,Q16665,Q92731,Q99626,Q99814,Q9H3D4,Q9NQB0,Q9UJU2,Q9Y261
CPC016_A549_6H:BRD-K10042277-001-04-3:10,0.0053260922,-0.016908973,-0.026031986,0.038224816,0.028717369,-0.07917404,0.011939168,-0.03616333,-0.09359288,-0.021213472,-0.042299747,-0.015880585,-0.018106282,-0.026353061,-0.0137942135,-0.029301345,0.017738998,-0.024436176,-0.03516698,-0.06993437,-0.07916543,0.013457641,-0.021387994,-0.012308717,-0.039120257,-0.061566412,-0.029616177,-0.009377658,0.0019892454,-0.1266832,0.011352986,-0.016999304,-0.0033260286,-0.028416187,-0.12703878,-0.034318447,-0.0030716062,-0.022253335,0.006521672,-0.014119834,0.008765489,0.016204923,-0.09846258,-0.00056895614,-0.001115948,0.008748442,-0.020211577,-0.022276103,-0.011945784,-0.02298966,-0.081300974,0.03525704,-0.06349909,-0.003823474,-0.0441733,-0.04043573,0.0020624995,-0.023517385,0.0029720664,0.044030398,-0.006141931,-0.009749055,-0.0012196302,0.059304386,0.035672307,0.06551802,-0.028295338,-0.014649689,0.02583626,-0.048917353,0.017492324,0.06820482,-0.009221256,-0.021268427,-0.027011335,0.010150224,-0.006056577,-0.08284962,-0.061436415,0.026016206,-0.055009842,-0.03385055,-0.01468581,0.018401116,-0.0694305,-0.04608059,-0.017596006,-0.034327924,0.005783677,-0.034374624,-0.05973202,-0.016149253,-0.0050911903,0.0051286817,-0.0146458,0.0030560791,-0.062930286,-0.00081443787,-0.0030385256,0.021205604,-0.07243204
CPC018_A549_6H:BRD-K10843433-001-12-8:10,0.020100415,-0.029081285,0.04652512,0.054426268,-0.0956949,-0.074926615,-0.03423983,0.03993398,-0.07581812,-0.017964005,-0.019278407,-0.00036084652,-0.04855913,-0.011356533,-0.039821506,-0.0051751137,0.019205213,-0.026572824,-0.057122827,-0.023466334,-0.028674692,0.006867692,-0.054965198,-0.07804102,0.0027911067,-0.057798833,-0.07533339,-0.0151878,0.00023341179,-0.050527394,0.019811153,-0.003355682,-0.01790163,0.06284279,-0.018243894,-0.093232274,0.022791803,-0.1202482,0.010284156,-0.015801042,0.00011134148,0.039589673,0.021324694,0.0012718141,-0.0029968023,-0.0037483275,-0.018975377,-0.02217555,-0.007834971,-0.02276975,0.05683586,-0.013271511,0.012925029,-0.002462715,-0.06546196,-0.033465326,0.03820914,0.042260006,-0.01833865,0.022135705,-0.014525205,0.067712486,0.05829835,0.021404251,0.10194558,0.06925717,0.06524503,-0.042033315,0.03395626,-0.031208366,0.0148026645,-0.008338571,-0.0499987,0.008956611,0.0033750534,0.02528122,-0.0058801174,-0.0010719299,-0.0170331,-0.0052750707,0.03009522,-0.039187133,-0.01481998,0.08819091,0.07306358,-0.0241552,-0.01208353,-0.018662095,0.0011848211,-0.07447088,0.013074398,-0.06307414,-0.0016409755,0.014268637,-0.069234714,0.008962333,-0.1300439,-0.006126404,0.040501237,-0.014704704,0.043660015
CPC017_A549_6H:BRD-K12867552-001-01-3:10,-0.010452211,0.034487754,0.002760291,-0.06376332,0.024463773,0.075119734,0.0435403,-0.02137059,-0.02042082,0.070423484,0.080844104,-0.016331673,0.080593795,0.06356853,0.053651452,0.06663817,0.033162892,-0.060358346,0.087481976,0.010765821,0.014075458,-0.005509317,0.074368626,0.13032192,0.087785214,0.046146512,0.10484153,0.017407,0.0076144338,0.015393198,0.028273493,0.016806245,-0.044944823,-0.06249821,0.019012839,0.106336534,-0.014658332,0.083025336,-0.029449582,0.012446165,0.009465933,-0.026098013,0.0076645017,0.010840416,0.012723774,0.020775735,0.01815188,0.04223013,0.0126898885,-0.09342453,-0.033308327,0.049330115,0.070160985,0.0127666,0.09550172,0.03565964,0.033339024,0.002611339,-0.0025345385,0.042824373,0.05226013,-0.07254475,0.028217733,-0.030904233,-0.13690609,-0.07330862,-0.006739497,0.056596696,0.012246698,-0.040458202,-0.013967991,0.022608548,0.0017748773,-0.03722942,0.014202237,0.00037822127,-0.0013004541,0.025871307,0.03322506,0.069002,0.025255263,0.10916692,-0.009180874,-0.12242016,-0.08857638,0.014656365,-0.005012274,0.019559205,-0.0046929717,0.07365313,0.061526477,0.032163486,0.0058386326,0.018703818,0.033295467,-0.013252199,0.13406402,0.0066615045,0.008220553,0.04151559,-0.057009697
CPC017_A549_6H:BRD-K13646352-001-01-2:10,-0.017624497,0.007977486,0.025292337,0.016845167,0.065080166,-0.0060327053,0.04934323,-0.044120967,0.019447863,-0.0034322739,-0.05681312,-0.012108803,0.022643566,-0.016841829,0.025791407,-0.021597028,-0.016862392,-0.083587706,0.012960136,0.014006108,0.0339517,0.0126095265,0.0990006,0.080590606,0.03252366,0.052916676,0.08814204,0.0010896325,0.023724526,0.031721026,-0.0018925965,-0.01290822,0.05454853,-0.10595426,0.05067548,0.022552311,-0.054569185,0.0066500306,0.003446728,0.005951375,0.002480477,0.03672591,-0.14038551,0.016926944,0.01360926,0.04049994,0.0067254305,-0.012825489,-0.0005803108,0.0436188,0.053549945,0.10550398,-0.039790213,0.030431136,0.07541579,0.0033380687,-0.03442073,0.023029208,0.018558025,0.051352695,0.055378765,-0.08113021,-0.0469501,0.067148596,-0.06522071,0.015736759,-0.13577926,0.026879132,0.0021388829,-0.010937005,0.069083124,0.13748181,-0.006144583,-0.032698035,-0.063210964,0.02266398,0.0010628104,-0.15476018,-0.08953637,0.118839264,-0.046036363,0.014452875,0.0015354156,-0.013683677,-0.07117784,-0.01599425,-0.045095623,0.020474166,0.00012999773,0.030407488,-0.037569404,0.017529666,-0.0063907504,-0.005461335,0.044139713,-0.0045673847,0.08353126,-0.013994753,-0.024171472,0.0057696104,0.05276388
CPC018_A549_6H:BRD-K16195444-001-01-7:10,-0.0021229386,-0.028407544,0.060387343,0.047332406,0.020890117,0.0035876036,-0.056487083,0.014557362,0.015586406,0.027487338,0.050165266,0.00080519915,-0.02811408,0.0024104118,0.009016722,0.030153334,-0.01786992,-0.06943554,-0.017787158,0.012778863,0.006050676,0.016141146,0.007798612,0.029793024,0.029085606,0.0023109019,0.02919525,0.010253727,0.008945942,0.013514191,0.03307265,0.031190693,-0.00041744113,0.06900966,0.03920261,-0.030107498,0.010442376,-0.030939221,-0.023313522,-0.010704905,-0.0018773377,0.051409736,0.0765574,0.018336236,0.017102003,0.023519367,0.0026692748,-0.007843316,0.005437255,0.020472378,0.09384313,0.10916394,0.041751325,0.025384545,0.010853052,0.011810511,-0.017538667,0.054866284,0.0033844411,0.048572272,0.07010633,0.05706501,-0.0068696737,-0.00026230514,-0.022741795,0.096410304,0.090515465,0.0093666315,0.033358097,-0.0027776957,0.00732708,0.010758072,-0.0798496,-0.0063335896,0.020306945,-0.016881973,-0.00016224384,0.04344523,0.036134005,0.09599386,5.0902367e-05,-0.040660262,0.0010187924,0.045956194,-0.036093593,0.02290231,-0.021473467,0.0034005642,-0.0032491684,-0.09990704,0.04091096,-0.007732287,-0.0010597706,0.00459671,-0.00900659,0.007927775,-0.011510193,-0.008706093,-0.012028575,-0.035701454,0.09038174
CPC010_A549_6H:BRD-K18816859-002-04-6:10,-0.01208058,-0.03011337,0.06080644,0.056128234,-0.004487723,0.07579589,-0.070518196,-0.0012883544,0.032632172,0.08396363,0.030906498,0.019450903,-0.000626266,0.013572216,0.030292958,0.00713712,-0.012552977,-0.052399755,0.022258103,0.035785556,0.053323835,0.00388439,0.0060017407,0.09716195,0.086346835,0.07960406,0.081605285,0.012943983,0.0058113635,0.100168794,0.028290331,0.027757466,0.036031097,0.059304625,0.101441905,0.048555434,0.022027135,0.03222719,-0.029149562,-0.016744196,-0.011507958,0.02159281,0.08959794,0.023812354,0.024471104,0.022368282,0.015992165,-0.013562739,0.011795878,-0.00980103,0.13424999,0.13103569,0.064784706,0.041188255,0.08520922,0.03593123,-0.040314496,0.055204034,0.0023955703,0.047989547,0.10048935,0.040974617,-0.048575222,0.006566152,-0.07698727,0.015082598,0.06606546,0.031859696,0.05033627,0.03707376,0.0073847473,0.055402935,-0.086462796,0.015616775,0.016698718,-0.031049073,0.004382521,0.03787124,0.025935173,0.09642345,0.0004888773,-0.03309703,0.006638825,0.032648236,-0.013760716,0.028079033,-0.01956892,0.024923533,-0.005641043,-0.10008392,0.05790949,0.025843695,-0.0016539693,0.0031983256,0.042313576,0.0068858564,0.11485648,5.7458878e-05,-0.009078026,-0.029197752,0.030559957
CPC018_A549_6H:BRD-K19284129-001-01-8:10,0.011837304,-0.03422278,0.069397226,0.0228872,-0.07678074,-0.018465042,-0.03986007,0.03972447,-0.05435881,0.0015108585,0.024394155,0.013223112,-0.014995635,-0.0045743585,-0.024585038,0.0052033067,-0.0056545734,-0.01855743,-0.04734516,-0.00764063,-0.028560698,0.0053627193,-0.05623761,-0.06074643,0.0038402379,-0.051576734,-0.042810738,-0.009175003,0.0033596456,-0.047663838,0.039982438,0.017074347,-0.012044758,0.10665652,-0.008418933,-0.071863174,0.033105552,-0.074958146,-0.002829671,-0.018450052,-0.0052681863,0.03243488,0.10381907,0.007984638,0.005218953,0.0017820299,-0.022588134,-0.019793153,-0.008402169,-0.016085893,-0.0029197335,0.1144554,0.01817125,0.007452622,-0.048087627,-0.030635566,0.0015160441,0.06294513,0.00061944127,0.040921465,0.020522654,0.10122961,0.009340763,0.038350314,0.06311464,0.07395083,0.102381706,-0.026064396,0.02479577,-0.0046280026,-0.0066149533,0.0127030015,-0.04137492,0.01015383,0.035657495,-0.019628197,-0.0017827749,0.08415753,0.021521091,0.036168903,0.017510295,-0.033584356,-0.004367888,0.044237405,0.032465726,0.011352301,-0.011465192,0.0143895745,0.0022554398,-0.113767475,0.017629981,-0.028684258,0.0007106662,0.011621177,-0.069117755,0.0072078705,-0.10597587,-0.005143583,-0.0031840801,-0.042840898,0.047970593
CPC018_A549_6H:BRD-K19605405-001-01-9:10,0.015830189,-0.028153688,0.03431119,0.03652543,-0.05003506,-0.0741691,-0.034631968,0.02099073,-0.008391798,-0.026688635,-0.03317702,0.008490562,-0.05290425,-0.017228901,-0.036667764,0.055162966,-0.0017899871,-0.0010356307,-0.05373317,-0.012946203,-0.02614969,0.005358681,-0.09635031,-0.08865988,-0.034044325,-0.05082482,-0.074231505,-0.009252548,0.0010098815,-0.01933381,0.028585196,-0.006792009,0.017146915,0.057474792,-0.011984408,-0.08798599,0.045101285,-0.112558484,0.0070221126,-0.03709492,-0.005103737,0.04028079,-0.017019391,0.0049017966,0.0024984777,-0.0086610615,-0.03188467,-0.036856472,-0.007285416,-0.05520591,0.05406618,0.12600929,-0.025127292,-8.490682e-05,-0.061408997,-0.059606463,-0.014086783,0.031195879,-0.006025374,0.029941529,0.008864731,0.08212894,-0.007840931,0.07665834,0.09422886,0.06308901,-0.0036786199,-0.038383067,0.034362435,0.0016990304,0.023974687,0.05612491,-0.046664596,0.00325346,-0.009051025,0.013425469,-0.007572323,-0.023890316,-0.05008477,-0.0074644983,0.01663214,-0.0056965947,-0.019246638,0.08410084,0.03664407,-0.022625804,-0.00094616413,-0.00730443,0.0051670074,-0.100274205,-0.025622904,-0.055516526,-0.0047984123,0.009312987,-0.084325224,0.0073937178,-0.13417244,-0.0061768293,0.018595874,-0.039088786,0.08213884
CPC017_A549_6H:BRD-K20287671-001-03-6:10,-0.01608789,-0.009293646,0.023554757,0.060788184,0.07643373,0.020800412,-0.010754943,-0.05260384,0.017351419,0.038629115,-0.01455462,-0.012351632,-0.026085734,-0.023404896,0.02735725,-0.036411583,-0.036079556,-0.0908854,0.014594853,0.010502353,0.019582987,0.014589012,0.092791945,0.086806595,0.029583484,0.03443995,0.13031195,0.0028890967,0.020939708,0.039044917,0.0012340248,-0.011868596,0.042068392,-0.06813216,0.032790005,0.050635695,-0.047682703,0.050600737,0.0031021237,0.0029196441,0.0042276382,0.02721642,-0.110845685,0.024042785,0.022368938,0.03289011,-0.0029568076,-0.011353791,0.002645731,0.12059401,0.026368082,0.077852726,-0.05514729,0.040340632,0.023632973,-0.01056543,-0.06366688,0.02146639,0.0068413913,0.051916018,0.09141356,-0.063317,-0.08060515,0.04407662,-0.0698784,0.00036644936,-0.04152739,0.028654933,0.032446563,-0.013545215,0.04463151,0.07833372,-0.03999096,-0.018914998,-0.04189217,-0.0051351488,0.0038175583,-0.12912041,-0.055111468,0.0855872,-0.054568827,-0.035844922,0.0148099065,0.041833013,-0.07822603,0.00838536,-0.038369715,-0.010311782,-0.00021082163,-0.016627789,-0.053792417,0.029295519,-0.007293582,-0.0051382184,0.042622194,0.0042208433,0.063488275,-0.0023370087,-0.02398324,-0.0146868825,0.024112523
HOG002_A549_6H:BRD-K20755323-001-02-6:10,-0.018717349,0.0058496594,-0.020861715,-0.00129354,0.06638965,0.024527907,-0.017914355,-0.026171267,0.083836466,0.07496059,-0.020596743,0.0036611557,0.0090152025,-0.0069562197,0.028329968,-0.014080524,-0.027328312,-0.07307267,0.04298067,0.009894863,0.03988388,0.0046593696,0.037147492,0.077210724,0.055885434,0.0635685,0.044005424,0.0016716719,0.02221939,0.075314045,-0.016449422,0.017507613,0.06612095,-0.09016788,0.06646376,0.04516059,-0.033449113,-0.050623238,-0.03585702,-0.04303357,-0.0055143535,-0.0014794916,-0.1025759,0.013821483,0.012074977,0.033303857,0.008079827,-0.011189282,0.014682293,0.06309283,0.0068959,0.04506111,-0.013364673,0.015597582,0.003770858,0.007714182,-0.049592674,-0.01887776,0.0075550973,0.048602268,0.049052924,-0.065136015,-0.05989611,0.00075797737,-0.07215881,0.03948906,-0.07975346,0.02987212,-0.030823827,0.02721405,0.062452435,0.034348443,-0.046964407,-0.010707676,-0.045385182,-0.013330728,0.003291458,-0.121608734,-0.04540932,0.10703838,-0.05319947,-0.012816727,0.008138925,-0.034336686,-0.1221551,0.011542141,-0.032462776,-0.014254808,-0.0012084842,0.02254197,-0.014046848,0.015949503,-0.006622374,-0.0069018602,0.035652965,-0.00084629655,0.103408754,-0.0031570792,-0.024573326,-0.01790154,0.08339661
CPC016_A549_6H:BRD-K22010301-001-01-2:10,0.00839892,-0.01337716,-0.092247024,0.006587833,0.017287552,-0.10767162,0.01972562,-0.04360652,-0.09384453,-0.047660053,-0.0023077726,-0.027216554,-0.02745676,-0.017843008,-0.026551336,-0.010282159,0.028197467,-0.021221519,-0.0844208,-0.040306926,-0.08369437,0.0057501346,0.01946041,-0.06399369,-0.047081888,-0.0827339,-0.031240702,-0.010258794,0.0041258633,-0.14175555,0.01993236,-0.0028309822,-0.015133798,-0.046025842,-0.12646174,-0.06768739,-0.0073789954,-0.088543,-0.0037733614,0.023445308,0.014634937,0.026314855,-0.10679251,-0.002914846,-0.0023550093,0.00022603571,-0.025865197,-0.023174822,-0.013171196,-0.040141255,-0.080972195,0.09050411,-0.063584685,-0.03137341,-0.015483022,-0.055671483,-0.007885516,-0.08359635,-0.0009415746,0.022213355,-0.011084408,-0.005359113,-0.006119013,0.09222388,0.06814784,0.0782879,-0.046401203,-0.027914226,0.0016542077,-0.06793517,0.024094582,0.11591907,0.026100397,-0.024042368,-0.021019816,0.020742923,-0.00827229,-0.077801526,-0.06630856,0.008391619,-0.04600638,-0.009326577,-0.016036063,-0.001250267,-0.032024354,-0.05546081,-0.016518772,-0.03210908,0.005911112,-0.0039103925,-0.0579955,-0.040257424,-0.0067123175,0.0039850473,-0.024817228,0.0010421872,-0.1231634,-0.014099956,0.017652929,0.022732079,-0.07262498
CPC018_A549_6H:BRD-K22385716-001-01-7:10,0.009948373,-0.028620422,0.038365707,0.016139388,0.004278332,-0.08891791,-0.035579443,0.0009621382,-0.06475642,-0.023352504,-0.004332453,-0.00780952,-0.045329988,-0.01752901,-0.015627533,0.0060474873,-6.940961e-05,-0.043075025,-0.033238947,-0.0308813,-0.054642886,0.004488334,-0.10376206,-0.06468058,-0.049469143,-0.07135832,-0.034806937,-0.007878661,0.003985971,-0.070379555,0.021823615,0.0022156239,-0.016014516,0.04617992,-0.06201455,-0.07498479,0.012219787,-0.10571569,-0.011618286,-0.06823394,0.0023590624,0.037687197,-4.8279762e-05,0.008526117,0.0069439113,0.014245734,-0.027994156,-0.025036335,-0.013120055,0.013725966,0.050895303,0.12647033,-0.019993901,0.007487297,-0.09038025,-0.04934448,-0.017422378,0.034865975,-0.0030691028,0.047203094,0.027653635,0.049713314,-0.0027998686,0.067270055,0.039889097,0.06798649,0.03429827,-0.016311824,0.011033893,-0.030799627,0.005638927,0.03595081,-0.04510635,-0.015630603,0.005573541,-0.0016272366,-0.0037360787,0.0009804964,-0.020137131,0.015047163,0.060475945,-0.034158707,-0.0038158,0.04171148,0.027888805,-0.035337687,-0.02922982,-0.017229646,0.0047258735,-0.08305532,-0.017999947,-0.019409508,-0.004871726,0.009658754,-0.055143774,0.00927487,-0.099975705,-0.013551593,0.007990837,-0.022121191,0.00077199936
CPC017_A549_6H:BRD-K23383398-001-01-6:10,-0.010284811,-0.0045048892,0.035168096,0.037252873,0.066762775,0.02836299,0.0024544,-0.035557568,0.016299397,0.030051231,-0.024705172,-0.015070736,0.005351126,-0.0122282505,0.027662158,-0.023937821,-0.013871998,-0.06716132,0.04290116,0.014113545,0.020423472,0.00612808,0.07668215,0.11233872,0.04989761,0.045574427,0.11812784,0.0029448867,0.019688815,0.024298072,0.0032349527,-0.011197865,0.017968863,-0.06954962,0.031237856,0.04674518,-0.0403257,0.05736649,-0.0045892596,-0.0105109215,0.0061970055,0.015871279,-0.08825934,0.01764065,0.017786413,0.029659912,0.005063653,-0.0021343231,0.007345259,0.09402363,0.04544717,0.0562132,-0.018285096,0.033763245,0.06835443,0.0046414733,-0.050237656,0.03197594,0.00954935,0.04988116,0.07261577,-0.058056414,-0.045870364,0.044622377,-0.07057321,0.023086816,-0.028886676,0.029267132,0.018697798,-0.02337104,0.028493494,0.108862445,-0.018471241,-0.015784204,-0.030154765,-0.013662785,0.003651768,-0.091308594,-0.021957695,0.090010166,-0.02952671,-0.00698483,0.012960762,0.0014357269,-0.07510623,-0.002979517,-0.028974235,0.009598106,0.00074774027,-0.009004861,-0.018971741,0.030768916,-0.0040100813,3.8146973e-05,0.050090745,9.828806e-05,0.0827176,-0.0013458729,-0.023708165,0.011084735,-0.008003414
CPC018_A549_6H:BRD-K24240364-003-02-1:10,0.017962158,-0.038643062,0.06173207,0.07131331,-0.012629807,-0.03688675,-0.06017244,0.06124437,-0.047090977,-2.861023e-05,0.039184034,0.010376573,-0.04831469,-0.003042221,-0.02520734,0.0009407997,-0.0067204833,-0.0068868995,0.009164751,0.012773007,0.0020518005,0.009883374,-0.07812768,-0.056900144,0.004722357,-0.024862587,-0.030032992,-0.010130703,0.0064173043,0.012421221,0.038145304,0.019417703,0.01866746,0.08451176,0.040723935,-0.0720157,0.030761063,-0.106616676,-0.015742779,-0.040074408,-0.005706638,0.035399675,0.06794554,0.012170672,0.009299219,0.0038094372,-0.013597786,-0.034860075,-0.007988751,-0.024240077,0.07221484,0.11775917,0.013537884,0.013322145,0.019439906,-0.016983509,-0.0106704235,0.05606264,-0.005399883,0.043167993,0.03727013,0.09448263,-0.006625712,0.05489926,0.064771116,0.0881736,0.059663653,-0.026765823,0.05175528,-0.00053316355,0.013124973,0.062773585,-0.06594217,0.015880346,0.015246153,-0.0027212799,-0.0039439797,0.037917316,-0.009683669,0.026226431,0.03985232,-0.056984246,-0.010196298,0.11586031,0.068653315,0.008559048,-0.014831901,-0.011758,0.0006324649,-0.114763945,0.014580131,-0.049051046,-0.004584074,0.012082636,-0.04162781,0.010869384,-0.101830244,-0.0053720176,0.015237749,-0.03581965,0.10913178
CPC016_A549_6H:BRD-K24675965-001-02-5:10,-0.01928395,0.009085357,0.051954567,0.030975431,0.032457054,0.07039046,-0.004638791,-0.03835547,0.025250494,0.024919331,0.007662654,0.00077599287,0.029717445,0.00043028593,0.03424123,-0.014334917,-0.022053003,-0.053122282,0.03932631,-0.0037875772,0.023368388,0.014015257,0.05818191,0.12418151,0.042505294,0.048684806,0.14807287,0.006515622,0.014645904,0.034694493,0.018106759,-0.024082601,0.046249747,-0.043513298,0.032506198,0.090112984,-0.02824092,0.115626484,0.0065004826,-0.021592438,-0.0013955235,0.012531862,-0.07007289,0.021612912,0.024038553,0.030643165,0.021759748,0.0029040575,0.016162097,0.09660846,-0.031388223,0.072962046,-0.009474337,0.04140371,-0.0053607225,0.03438744,-0.064177394,0.04719092,0.0075532794,0.05103521,0.09830463,-0.05326259,-0.0710516,-0.075196505,-0.08718747,-0.030779451,0.007891953,0.036037266,0.018392563,0.008568704,0.026635408,-0.06115991,-0.042035937,-0.0024639964,-0.028653383,-0.015267462,0.005812794,-0.08985704,-0.01664877,0.10504447,-0.054089487,0.014257133,0.015414566,-0.015609235,-0.14364868,0.01138711,-0.025641143,-0.017523617,-0.0066874027,-0.011147797,-0.0074478984,0.03756716,-0.0040351152,-0.002653122,0.036370188,-0.0016485453,0.1154964,0.001990199,-0.022443235,-0.0030828118,0.01527828
CPC018_A549_6H:BRD-K31792052-004-01-9:10,0.006254256,-0.029177547,0.0806721,0.07569642,0.0014351904,-0.016432345,-0.06670451,0.023831189,-0.0094617605,0.0021278858,0.028215647,0.0017878413,-0.037744105,-0.00769192,0.0039144754,-0.0021386743,-0.02898407,-0.09321034,0.031378925,0.0026222318,0.017395377,0.016544178,0.018932015,0.009977043,0.027657807,0.0044995844,0.042295694,-0.004006088,0.005560249,0.06286344,0.031009465,-0.00031638145,0.028918236,0.074331224,0.06268051,-0.035890877,0.0039191544,-0.014977932,0.0026004612,0.005241722,-0.0024920106,0.04589887,0.08865088,0.020953387,0.020661682,0.021597564,0.0001809597,-0.016307533,0.008890748,0.043364108,0.13001147,0.12398118,0.029313385,0.030344144,-0.034339964,0.0084890425,-0.033817828,0.0732896,0.0038211942,0.051968902,0.08465165,0.05449745,-0.022913754,-0.043977335,-0.009696007,0.07323301,0.09626925,0.0041708946,0.052283704,-0.009516776,0.004480064,-0.063823014,-0.09510851,0.008250296,0.023055643,-0.031957716,0.0007699132,0.052346468,0.029867291,0.046733886,0.029082239,-0.05470401,0.005869925,0.09183812,-0.03443271,0.013913929,-0.029575229,0.024478525,-0.005133271,-0.1079548,0.028612614,-0.009518474,-0.0012519956,0.006912768,-0.03055191,0.010397077,-0.028787911,-0.011912167,-0.012911499,-0.050928652,0.08322054
CPC018_A549_6H:BRD-K31843556-001-01-7:10,0.006859392,-0.039019763,0.03820744,0.07297903,-0.028392464,-0.04369062,-0.05516666,0.028229952,-0.01670286,0.023896515,0.006937921,0.003950417,-0.036007345,-0.006393969,-0.018795222,-0.010683596,-0.009333342,-0.010442674,-0.049838543,0.009246051,-0.01607117,0.0096206665,-0.08222303,-0.046753585,0.02038747,-0.0378986,-0.035884112,-0.006134093,0.0018168986,-0.006917596,0.02938664,0.022841156,0.00602895,0.079563975,0.007817209,-0.05700302,0.017338455,-0.077655256,-0.012671858,-0.046147138,-0.0026793778,0.0363546,0.08011603,0.012826532,0.008728325,0.0063600987,-0.007048011,-0.02973038,-0.005328119,-0.036424607,0.025601886,0.13014352,0.017768621,0.019139469,0.0342713,-0.005306244,0.03271407,0.034732223,0.0023010075,0.04245816,0.035069644,0.080491334,0.028743148,0.028259546,0.04844767,0.09462327,0.06916869,-0.01993972,0.06283012,-0.024128526,0.0015585423,0.036553457,-0.06252605,0.0053495765,0.012896717,-0.02195254,-0.0029547513,0.0492934,0.013994396,0.02631694,0.023878694,-0.044813514,-0.008377999,0.09252003,0.040249288,-0.005701363,-0.016670525,-0.034187376,-0.00022292137,-0.10888657,0.017436147,-0.012715876,-0.00243932,0.008215904,-0.07080226,0.009406567,-0.0319117,0.00370875,-0.0072565675,-0.04233533,0.029319763
CPC018_A549_6H:BRD-K33864865-001-01-7:10,0.024409562,-0.033169776,0.040305898,0.049322456,-0.0077838004,-0.08320135,-0.025610507,0.029411495,-0.02456215,-0.021768272,0.02095288,0.00049239397,-0.04516864,-0.019434214,-0.036958635,-0.012464225,-0.012465268,-0.03917247,-0.040450275,-0.04525079,-0.042609423,0.0122496635,-0.0071799457,-0.09408116,-0.03491065,-0.06282988,-0.086173475,0.0036013126,0.009835422,-0.07209471,0.023967713,0.010902166,-0.022023171,0.08139962,-0.040824383,-0.09448373,0.033406436,-0.12919408,-0.010971129,0.03933516,0.00020852685,0.048228264,0.08736241,0.0027151704,0.0007210076,-0.003171742,-0.019133747,-0.010826588,-0.009442449,-0.0023505092,0.09350008,0.13050342,-0.013477027,-0.020123795,-0.12983346,-0.027005523,0.003553152,0.03666158,-0.0019639432,0.0380477,0.0012538731,0.07300037,0.009601474,-0.034062788,0.09439188,0.111399084,0.09757796,-0.038823247,0.029291123,-0.0010756552,-0.011077404,-0.11545129,-0.04161805,-0.011705995,0.033465385,0.010769993,-0.006961137,0.07670683,0.019197345,0.002692014,0.026880622,-0.05572915,-0.010839164,0.11307737,0.04494366,-0.010967016,-0.008181334,-0.01724121,0.0011907816,-0.08608425,-0.009535849,-0.06688692,0.002286315,0.017136633,-0.05605647,0.010359347,-0.14008239,-0.010424852,0.0016713142,-0.04162109,0.052562773
CPC018_A549_6H:BRD-K34608650-001-01-6:10,0.0072278082,-0.03047368,0.062040284,0.06647542,-0.023528814,-0.03583187,-0.05315113,0.0020796657,-0.019785762,0.03815216,0.010877073,-0.0030428767,-0.04398024,-0.01972121,-0.013010293,0.038760245,-0.017491728,-0.05710119,-0.007517636,0.010521084,0.025060028,0.015773237,-0.074077934,-0.028484106,0.04192123,0.019061059,0.013905883,-0.006503582,-0.0039282143,0.03966278,0.024953425,0.012582004,0.025936484,0.062281072,0.06526263,-0.06755346,-0.0029915571,-0.057362616,-0.01733023,-0.05413404,-0.00049582124,0.051453307,0.06371635,0.015094131,0.013325274,0.015075058,-0.010787904,-0.036710203,-0.00023442507,-0.0021329224,0.120550066,0.10839552,-0.016234457,0.024343222,-0.0034886599,-0.014914364,-0.021918595,0.056364194,0.0014117062,0.028089926,0.054068685,0.062119067,-0.024548113,0.026708335,0.03360802,0.10130456,0.08001304,-0.013653994,0.03952679,-0.01535213,0.011654526,0.028572157,-0.058318913,-0.009174764,0.013704956,-0.0053438544,-0.0024933815,0.033070683,0.025908709,0.038085997,0.038924515,-0.05268687,-0.004840672,0.098204195,0.01966554,0.0024799109,-0.027230442,-0.007635057,-0.0009073615,-0.101475686,-0.014222264,-0.019873574,-0.0041374564,0.0054166317,-0.006719157,0.01032576,-0.08069983,-0.012892067,-0.011030197,-0.046435893,0.0942412
