,P10275,O00327,P18846,P15336,P18848,P18850,Q99626,P49715,P17676,P49716,P16220,Q01094,Q14209,O00716,P18146,P19419,Q99814,P11308,P03372,Q92731,P14921,P15036,Q01543,P01100,P15407,P55317,Q9Y261,P58012,Q08050,Q12778,O43524,P98177,P15976,P23769,P23771,P10070,Q16665,P41235,Q00613,P10914,Q00978,P05412,P17535,Q9UJU2,O75030,P10242,P01106,Q13469,Q16236,P08651,P19838,Q00653,P23511,P04150,P26367,Q06710,P06401,P14859,Q07869,P37231,P10276,Q04864,Q04206,Q01201,Q13127,P48382,O14593,Q01196,Q13761,P19793,P84022,Q13485,P56693,P48431,P48436,P08047,Q02447,P17947,P36956,Q12772,P11831,P42224,P52630,P40763,Q14765,P42229,P51692,P42226,P17542,P15923,Q9NQB0,P05549,Q14186,P04637,Q9H3D4,Q15672,P22415,P11473,P19544,P25490,P37275
A375,-0.06324784124720309,0.12056173042691583,0.3757196841536442,0.1787117219885527,0.08464036616586115,0.03532807827284247,-0.07549762183617816,-0.33454785755891825,-0.2454019152704543,-0.10486169457475746,0.052193626274575744,-0.06372293557139905,-0.19844490999684772,-0.032138278181041396,0.2556428368903793,0.10203536475334107,0.07803124233325366,-0.14549199913277167,-0.0629931557321878,-0.03432515156053547,0.23128279709164337,0.1727510279548236,0.31954929191092063,-0.029024770302289025,0.19306202867150943,0.038813775562886316,0.15240822174188423,0.0940484776004254,0.35255094396924014,0.23126840578652438,0.4756580591924234,0.24425549002710986,-0.14684521344559304,0.04000409607499014,0.000105924151382075,0.31593341071347125,0.01799295106097418,-0.14713346737626523,0.18108778849435353,-0.2689184230582403,-0.04451557670404616,-0.04140940743165311,0.021297831953081426,0.22869527015799365,0.3218265535659056,0.34939366877083805,-0.10183248710535109,0.04372826551713999,-0.09504983213585062,0.01559717745633043,-0.12090083415829105,-0.2797795717166219,0.011856045429068734,-0.036685147662509236,0.2928998563973212,0.0671824800588731,0.09498199022988653,0.05476684122044687,-0.14454942194476542,0.11764627730515285,0.222554841872744,0.03883441840436932,-0.033284002950899075,0.12293296130073988,0.029178697144813488,0.24875117602911906,0.32053547308627733,-0.4261330495767614,0.3552008399001292,-0.2058196254111434,0.0033604397034334567,0.02714657601869588,0.15829239507994017,-0.13803592265128187,-0.2250422161057966,0.3072566781797473,0.17693596849662876,0.07092350754805349,-0.06519653841459441,0.14927971390814457,0.26857593946849484,-0.1728297207429572,0.20589951524081151,0.04225402924227554,-0.04276006780992428,0.024522456518858215,0.03022753902118074,0.061234534986213965,-0.12374826686685324,0.048723218840187946,0.030628200936741175,0.04369963102160436,0.08171676828756827,-0.020909991408928352,-0.07832239559371194,0.23410400677708817,0.24076737527872102,0.4104402715473139,0.4387591588313396,0.1421218370192397,0.3858417423645845
A549,0.27063331312805133,-0.06288246548476038,0.39725759484272916,0.24629104837248325,0.1214622544596249,0.07418168636548432,-0.10946413308691745,0.22524823836451793,0.10056476551398714,0.4091327540265337,0.02179741576005933,0.3387555335396825,0.3190010874257023,0.40129115084104644,0.11000813692246401,0.05024524735913634,0.06216858945949768,0.2735699972285557,0.23806127031029478,0.11382497703757764,-0.031376524941662806,0.13830309532943605,0.24550587749196676,-0.0544255861459251,0.23601229380826874,0.1970661911685356,0.10673389648363935,0.13531558960305828,0.17401518913362915,-0.11181791294553317,0.21955992605914795,0.19522730824677872,-0.019367801432911155,0.2344774583632329,0.197715671065567,0.10783432083331507,-0.07431112548623625,0.14589481040756455,0.004390815498858291,0.02654319512621605,0.08977544442788714,0.20701869437961296,0.20951803487177714,0.35574067712430296,0.3639174364665043,0.259661395466303,-0.03596682778624266,-0.12209464219123281,-0.02835632677877473,0.2576965225583891,0.24034764805697462,0.04621932765646657,0.10040663221501633,0.31406855297693964,0.17632112845536113,0.14067515462866498,0.08825411386650336,0.056316563624509694,0.34419463525455873,-0.12362343605406936,0.2709803479844872,0.27785015064433033,0.20926188942004076,-0.054366466555385455,0.41642541121951093,-0.07999999509356175,-0.06201460131805007,-0.17354031748420456,-0.1719280397035149,0.1059647651087972,0.18865984618790177,0.24535627747800623,0.17841795450270723,0.3923943032322307,0.4218593581438761,0.18855292913744606,0.10881793242811962,0.19983099468103177,0.40265814454522786,0.1681784989635964,0.28967519148968,0.22612110311375366,0.07536137298556297,0.055107516224852854,0.23433147121194928,0.2778906386252337,0.20486845408248686,0.09201557757060494,0.09530261262532115,-0.0258193143762691,0.4546167303407395,0.20461610258121332,0.42071899663893514,0.27880007737502815,0.17057361822862033,0.18393913158092365,-0.03290770153202276,-0.11595991113854073,0.15628398156215598,0.21969467970814027,0.2174191357566067
HA1E,0.19576873977573267,0.17005649261453448,-0.019677628505151826,-0.02382921109066798,0.12692330994389528,-0.0014346773861830023,0.17873705179407193,-0.14908967539625176,-0.13820557048341922,0.03498622422710363,0.08283738617256131,0.031079458083959476,-0.07805637451489471,-0.08266729110976317,-0.044742217141199296,0.05138110998447524,0.2923523546062197,0.3083999788797928,0.045041961058722546,-0.27617827644244014,0.0621366335185442,-0.18899970836453417,0.0909023663090831,0.10761655249411729,0.2718794354544483,0.16854527193064112,0.09109644196676749,0.1008326766453229,0.1903458860245858,0.20132753667297554,0.17024967072769354,-0.09348530151580212,0.006654865333780039,0.1834300574953132,-0.056285622286954065,0.14399610191113332,0.13304697985003713,-0.09711153853977025,0.10594939117041695,0.27068761969816896,0.3082862085638321,0.11307960143878577,0.20148295498680371,0.05454883792373321,-0.09148607291758666,0.05193938826053407,0.004778968945282331,-0.020532811716035382,0.2932332967315556,-0.1094025848204515,0.28359176720979845,-0.33034892865707094,0.10666937359162264,-0.07978108595091166,0.06917984255578967,-0.09385389215834347,-0.15449364351974249,0.043393841886890445,0.12112799178505448,0.1846429021031174,0.27918634427578487,0.1824188090515511,0.3433644281948667,0.014020243797346173,0.293037317352802,-0.006374635957418593,0.02401690363111366,-0.08222557737049334,0.029524036270262715,-0.07249393000710723,0.08033069853261679,-0.08918078920492797,0.006215259589398544,0.22415047573345218,0.030547137379409332,-0.04752758964579204,0.36181280333981247,0.03429822248592034,0.06327096148698048,0.2103445505310775,0.07989912655911674,0.23268176169910446,0.2924323363690953,-0.12185007020688236,-0.05092435032187526,-0.020855843881730975,-0.05592748060210629,0.21012225650817482,0.13741182570787755,-0.27644921862055516,0.05810658278663904,0.0665183953120694,0.1329809333674058,-0.2123478398286991,0.11340591194597822,0.21672126603191352,0.4741038327789964,0.12964668441612992,-0.12201923470808082,0.10069459217166501,-0.2708882211613809
HCC515,0.12606282585339196,0.32244392109758385,0.2861966674012864,0.02183004898666776,0.11555435353247352,0.2537288602978883,-0.023892103777808232,0.2502184515150903,0.05581103167257406,0.02710638312883202,0.2821741928525971,0.24246620169219896,0.3661879531111271,0.3754563559708145,0.2830002085541986,0.2579915005396586,-0.042765672889085955,-0.1882323677337294,0.4519263202180854,-0.04324877327914809,0.12690152025407264,0.03223774584401785,0.09854435811006915,0.15313862427505714,-0.02000649678532005,0.21942779965148637,-0.043301665546170834,0.3464161253914628,0.16850690102592547,0.11103560601831929,0.2982812257025375,0.29253075549292584,0.11979296404034587,0.03460178395023891,0.14792970323481075,0.21857559784987704,-0.04455967579465701,0.0988917422379063,0.20091528536572498,0.026997090862506217,0.16519377724157008,0.44206669488268274,-0.08075572891735334,0.37227744384911643,-0.0960415059623221,0.428547993644121,-0.05714131936472892,0.1893543706708237,0.2607470447200044,0.024261830370896582,0.09555726697350149,-0.030995662002304917,0.21818604000512878,0.20662635573290952,0.12661212861021626,-0.06097287759162621,0.3023976575978125,0.17124926759989467,0.3322214691141074,0.2255633426109487,0.24124128207046672,0.39873625190039197,0.16097049262004282,-0.03997365832416911,-0.012069666620307652,-0.10416085495492854,-0.07578565995735347,0.46515497496268854,0.45125603812696363,0.2635656591939998,0.1762397627625241,0.05996585710210313,0.23002453810462634,-0.09996673917514176,-0.13129344590070086,0.3203448805346817,0.2129961176154599,0.14940581108760598,0.672456707003289,0.4721943651577039,0.20500789108429746,0.17695738113677253,0.1577463210505444,0.10077341500607077,0.37311207307907873,0.1250364166563789,0.19520153075706884,-0.13529104714180462,0.13404143777124938,0.23714252804681046,0.4127706424174931,0.14552949389158149,-0.018966813125050854,-0.056124716082522126,0.21264120653769386,0.04676118559808957,0.2698068351551581,-0.02403525984784671,0.28829130327106367,0.3066189407741092,-0.09591645622810609
HT29,-0.11629339762143598,-0.1435182985231535,0.1706381341660889,0.29010308429019455,0.30115188857683034,-0.12496507968763991,0.02287672837733787,-0.15579634024402111,0.31608442945948195,0.44660718427319035,0.3155715024657476,0.30139635380882257,0.41030169122435733,0.24298781510598885,0.3016026102010279,0.14271010707237666,0.2999329470779749,-0.18520200025172656,0.09542018957986212,-0.0114437375912721,0.3052219829705405,0.18377220283700565,0.1737527327070913,-0.05127880548398335,0.2359012496424955,0.16086461372997055,0.09874155627446743,0.11550673758212607,0.15242799638105764,0.21214835478518201,0.2994687016722163,0.08113020589319651,-0.09090295831858766,0.36023091016830183,0.27164463860543847,0.2643620480582081,0.20912519726400441,0.29061351571932104,0.22668206785686984,0.20645118746256297,0.29294691994552274,-0.023543184367254357,0.2531738066548436,0.26606625522159033,-0.11415848594938963,0.5020404456520999,0.4252087765507992,0.20000212345609256,-0.00036732973632886,0.1796738413376385,0.049508539481035584,0.05400983851618021,-0.16521429801029328,0.34690154258217043,0.2020810360493066,-0.1000087886889107,0.4564243437934383,-0.00717352064599469,0.35514758674593805,0.41995803237618096,0.35090123765551134,0.16348214794761085,0.22806220425762766,-0.0012433237806732478,0.4733037026903947,0.0890290653074132,0.13895674277795583,0.15657123510960602,0.28709562783342957,-0.38317910905860963,0.18345529112763576,0.003080940206365351,0.040167705118342056,0.43639222471676303,-0.0654049724771355,0.4415520072135198,0.11431065189743375,-0.05163385435469874,0.38296882653407477,0.3718178656922929,0.051895778513525864,0.33252826981998695,0.1898741726928051,0.15856237669635778,0.417355576764479,0.13809687208160218,0.11299065329528103,0.11085268714538946,0.18230192458914202,-0.11527600965232886,0.35173977551844354,0.3589257915116844,0.4637644628217406,0.19465400776649466,-0.12206294857078367,-0.0023959478686259145,0.06550728892633362,-0.06514324150523934,0.1592053018878469,0.266533137974961,0.05292223263462973
PC3,0.14576211614545584,0.11466970020210443,0.1963934726104093,0.007248145694596262,0.41189643122196845,0.30927243147190564,0.058331146942241535,0.3333218964879659,0.1607972311399139,0.010488569504565993,0.3324053128180107,0.3880399659360875,0.16671192840967752,0.19302254845825076,0.1913091034646669,0.23626812359989818,0.2669189037629529,-0.06369451728020557,-0.23167390809583374,0.08242700881934367,0.019119290650774428,-0.05558470051230904,-0.10498560820502965,0.08618933115370543,0.1044450233546425,0.16157424176119708,0.24131875330880992,0.49214259817857575,0.06425346672870862,0.3454286230223822,0.5303256094656629,0.3676199467972837,0.22748033018361377,0.22579471283042277,-0.03442331988536152,0.2109924555986522,0.05583745564246614,0.15047173911811923,0.0642418186225102,0.020208809693318487,0.08317221425877631,0.25703963100727156,0.09349851102073695,0.21909324661955495,0.180455275030984,0.3397155909446701,0.494414951051874,0.12397754605211207,0.10494925705599181,0.2832586104107744,0.09848123324459163,-0.08612363378573529,0.3642630275367223,0.3866637071410639,0.4471250424405289,0.06916858681950196,0.15914900006037674,-0.03742434914637978,0.24717585676133494,-0.08886220761090223,0.167440056276925,0.10067988414813814,0.15504398254366294,0.03354120131370734,0.4172348840958243,0.30598458159774267,0.3850308893389488,-0.15307153997808048,0.2008018174122041,-0.2282387417185517,0.1910720380745238,0.23368767443515495,0.0363459159064958,0.3233177613094712,0.5313825415310736,0.14681903496386986,0.27641857288224814,0.3913815658840127,0.1637948371841886,0.33282409342263,-0.029276119181666914,0.13874291868704994,0.12128246569388973,0.3792965094205807,0.1612442452238215,-0.1999042969537346,0.002555089004662752,0.2381297097327728,0.23653434669298434,0.17083309987900902,0.1851190997997915,0.2756918722795469,0.4556653451269841,0.34989391079858967,0.21666442647636142,0.2894724630179323,0.04895846337936254,0.5033133872089959,0.3312771155741854,0.26616901059033876,-0.003591282718827764
MCF7,0.05800713318952873,-0.005124322292460843,0.006314956880349324,0.003627976204723829,0.030766195130491975,-0.2506474832538211,0.15318672003461337,0.21910878199312295,-0.01767061754518075,0.05255915669672437,-0.0487803779248818,0.0273095195363813,0.16751477955021496,0.1939038364690931,-0.0005061733554648637,0.1361841378888063,-0.06526420920625403,0.19416729526679616,-0.05343693438643275,-0.1062332922988837,-0.14589475455517004,-0.03155777355314627,-0.15225714669856308,0.16682513637795898,0.14727094118909428,-0.16578892475330023,0.3030766094976729,-0.1236100574045253,0.029892396683713327,0.09297131092295677,0.0851600710600294,-0.041113969215637425,0.0584337942302589,0.2731707616217071,0.06699900354466097,-0.17761465929736436,-0.09540895639133715,0.3273100875829843,0.20632085074138135,-0.08890704000842213,0.15940039720280713,-0.049061005069868,0.016418697076578306,-0.05439781602538798,-0.19644432970142386,0.3997144466243106,-0.17406497098367718,0.12121538287296443,-0.08540899348779253,0.166046519741625,0.02919519127587503,-0.02933452647694824,0.15691523339080382,0.046679597192579754,-0.12485059666090846,0.1653069932020611,-0.05946869719646868,0.23684936453282215,0.10249973027295041,-0.03527584648838208,-0.05048486752677129,0.3320608060246997,0.030471920065437672,0.08121733731454839,0.011731322863685927,-0.008105764814101142,-0.05579216750198036,-0.05140900159295588,0.3100513628152791,-0.26105758881874286,-0.07533241159080502,0.12229057372260815,0.12195170507005718,-0.00612402183743625,-0.07135286977808059,0.2932493487822174,-0.27557213908945594,-0.07703685227405353,0.20902991954323685,0.1871295629833527,0.2652531237190257,-0.0357047389603583,0.20951847362598755,0.23057114466696368,0.041263180972962096,-0.1272658128464388,-0.22917494278925507,0.06073802802281393,-0.04268467986580082,-0.0033026277671780752,-0.04242404429742087,0.22539684269893862,0.30191102626739874,0.14929586871738273,-0.03589745753344356,-0.018142094777457943,0.0809971933076652,0.23134961081656197,0.02481635152583536,0.20104647645034537,0.20452401871001222
HEPG2,0.00011771739802629698,-0.06937380493308218,0.25595971269551615,-0.0494053851057966,0.18337927872611637,0.025195830187001358,0.07166905335495112,-0.025974000631935442,0.25257488585813664,0.07068524063267004,0.005795971715397115,-0.11764736053320547,-0.019549109411610803,0.24739989871288534,-0.07922078510918197,0.02389686878602658,0.005148916599599233,-0.1568028052232704,-0.041119445966816694,-0.11705676594671015,-0.2118406287643636,-0.1471200675014432,0.15490431800749419,-0.008928467747446179,-0.05796880971933204,0.26085165553834305,-0.03457685369667312,0.17034881438541327,-0.0448924332014458,0.21368152677609936,0.29850908294728545,0.058201079652934556,0.19639404362554855,-0.00327058730760161,0.12920076456869453,-0.09458944823780666,-0.10759036086986803,-0.01886210751750335,0.3490369013464206,-0.2023822622600338,0.16713810564846815,-0.15577741529377317,-0.20998179868265227,0.05133471220215228,-0.03188648604369223,0.08213108181390562,-0.13935095544307327,0.3618218842402681,-0.01993781141522454,0.07210658466091775,-0.01684418275588746,0.10791324548419466,0.2298559237784797,0.1413725337224724,-0.02149367501275238,-0.04134081829738259,-0.06158052883776266,-0.18737018865797844,0.30711352274274223,0.04664269733222128,0.10104044539232288,0.31713537483971377,0.10823293500933188,-0.09350045323100248,-0.10753310421439462,-0.242600352611388,-0.20810731677607,0.0004163689954503619,0.14357842410583765,-0.05474558629708084,-0.019301586999177073,0.14353731777853096,0.4852710502516132,-0.07507317017610068,-0.11853428327257676,-0.1674216826281826,-0.15904495734678958,-0.18063135455026866,0.04752567860667596,0.0258627528311134,0.012463275106677246,-0.017889201486287323,0.12694819264870288,-0.0013244905164388526,0.148852256317512,-0.07115855640849506,0.06506493212835437,0.05732841746551245,-0.31750180677119905,-0.05020773092504268,0.032672325337314595,0.018701088939662953,0.22465511714865738,-0.178183565644612,0.1447967634030856,-0.05983443785886696,0.3088494594747986,-0.13914750023110672,0.18741680566736194,0.04042164584261894,0.06731652594478792
