,O00327,O00716,O14593,O43524,O75030,P01100,P01106,P03372,P04150,P04637,P05412,P05549,P06401,P08047,P08651,P10070,P10242,P10275,P10276,P10914,P11308,P11473,P11831,P14859,P14921,P15036,P15336,P15407,P15923,P15976,P16220,P17535,P17542,P17676,P17947,P18146,P18846,P18848,P18850,P19419,P19544,P19793,P19838,P22415,P23511,P23769,P23771,P25490,P26367,P36956,P37231,P37275,P40763,P41235,P42224,P42226,P42229,P48382,P48431,P48436,P49715,P49716,P51692,P52630,P55317,P56693,P58012,P84022,P98177,Q00613,Q00653,Q00978,Q01094,Q01196,Q01201,Q01543,Q02447,Q04206,Q04864,Q06710,Q07869,Q08050,Q12772,Q12778,Q13127,Q13469,Q13485,Q13761,Q14186,Q14209,Q14765,Q15672,Q16236,Q16665,Q92731,Q99626,Q99814,Q9H3D4,Q9NQB0,Q9UJU2,Q9Y261
CPC010_VCAP_6H:BRD-A71262238-001-06-8:10,0.22847563,0.083034694,-0.20121753,0.00876084,-0.058792174,-0.16991973,0.058228508,-0.1223903,-0.11428994,-0.14974234,-0.19918595,-0.015504658,0.15874201,-0.10420604,-0.14130998,-0.014115125,0.053372055,0.16785932,-0.07247734,-0.06267375,-0.0829525,-0.014420867,-0.097744256,-0.1041702,-0.1421956,-0.14703253,-0.079960555,-0.1327487,0.08489132,-0.2610608,-0.00037312508,-0.13867699,-0.11299592,0.040477663,-0.36381027,-0.0809325,-0.08480537,-0.09392175,0.024876118,0.062729955,0.012099445,0.17525113,-0.060383946,-0.12262735,0.032848716,0.056209803,-0.03976038,0.042410612,-0.2294159,0.20158511,-0.03198214,-0.010983497,-0.08680174,-0.019477367,-0.10662675,-0.046366215,0.09061885,-0.1872642,-0.0015701652,-0.080552876,-0.23053792,0.12938905,0.11561209,0.30464423,0.2152651,-0.025979102,-0.0029757768,-0.07418686,0.051350147,-0.113568455,-0.055377364,0.14320272,0.22207828,-0.15955022,0.14546373,0.0067514777,-0.00018078089,0.027784154,0.041034997,-0.16603416,0.018674225,0.0013396442,-0.00012999773,0.13646403,0.1783952,-0.07052463,-0.036508158,-0.11355299,-0.01854676,0.0066022277,-0.1631918,-0.18178552,-0.006092012,-0.024929978,-0.06869304,0.15782276,-0.21001899,-0.08482887,0.028137773,0.16323298,-0.016052783
CPC010_VCAP_6H:BRD-K28912512-001-18-2:10,0.12966633,0.07166153,-0.1272574,-0.07013899,-0.060730755,-0.18923262,0.024828464,-0.08171642,-0.075232804,-0.06444067,-0.1674971,0.00132218,0.04329121,-0.072432935,-0.09235749,-0.022919893,0.025605768,0.11209947,-0.043077648,-0.03522092,-0.057852387,0.025194526,-0.10609782,-0.07153547,-0.16354257,-0.11161968,-0.114421785,-0.11784637,0.05754912,-0.15801728,-0.017197967,-0.17027418,-0.07886118,0.009704918,-0.24291039,-0.09128755,-0.057956666,-0.10763666,0.016598433,0.022233918,-0.00037792325,0.15011147,-0.049881116,-0.059502214,0.014454722,0.02786851,-0.0327698,0.018110573,-0.109434664,0.14983383,-0.015440822,-0.019471198,-0.059470117,-0.0061950088,-0.08596343,-0.03218752,0.14840847,-0.11893451,-0.002082169,-0.06331092,-0.10062617,0.03743133,0.12314808,0.23644093,0.16157976,-0.019502193,-0.035747588,-0.05657032,-0.0123998225,-0.04856479,-0.045084596,0.1414001,0.05928126,-0.08642173,0.08705655,-0.014735609,-8.550286e-05,0.0098969415,0.024289042,-0.14400071,0.04666719,-0.0030581355,-5.7458878e-05,0.049547553,0.082233876,-0.077932745,-0.05800812,-0.0712668,-0.019709408,-0.0023380518,-0.105641514,-0.11179894,-0.05075714,-0.014730208,-0.104751885,0.102763355,-0.12367815,-0.05040896,0.027437568,0.08164787,-0.010764718
CPC010_VCAP_6H:BRD-K31471398-311-04-6:10,0.19438386,0.078484476,-0.17384136,0.04035583,-0.09449834,-0.20620719,0.07261388,-0.15676805,-0.10912788,-0.11218563,-0.23077027,-0.013870269,0.05848378,-0.12666488,-0.14844328,-0.0446406,0.0295735,0.221115,-0.09040782,-0.0145539045,-0.09388563,-0.032125533,-0.11586659,-0.16252205,-0.18406665,-0.17043692,-0.19540575,-0.14187433,0.06548327,-0.26171774,-0.0401237,-0.18732806,-0.105437875,0.010638505,-0.38962588,-0.11773133,-0.08898798,-0.17234775,0.0221214,0.056318402,0.014041334,0.14542377,-0.103676215,-0.113699526,0.035098642,0.045206368,-0.044387817,0.019770682,-0.22201613,0.22664562,-0.044204906,-0.023738831,-0.10249558,-0.036345363,-0.052025497,-0.058526576,0.16259262,-0.16165668,-0.0005184412,-0.13929659,-0.24629101,0.09253839,0.12195808,0.33859354,0.23567675,-0.08732018,-0.051120266,-0.081237674,0.061053187,-0.091333956,-0.0625397,0.19655645,0.1754075,-0.19860637,0.12928629,-0.007374227,-0.00019818544,0.012510538,0.043749183,-0.1588186,-0.00058946013,-0.00691092,-0.00014394522,0.12437475,0.14529693,-0.07669273,-0.095033675,-0.09252879,0.016048789,0.004242122,-0.18698403,-0.16565031,-0.022817299,-0.021889575,-0.18158543,0.14322478,-0.19096124,-0.1083187,0.02380079,0.09890807,-0.009381533
CPC010_VCAP_6H:BRD-K39339537-001-18-6:10,0.21172342,0.034025103,-0.18893945,0.055149764,-0.090723395,-0.12697545,0.03924015,-0.08285287,-0.100670755,-0.08500546,-0.19142249,-0.0144916475,0.115780115,-0.097382054,-0.1418182,-0.07133648,0.034013957,0.17146438,-0.068576306,-0.050926328,-0.08137444,0.018259674,-0.098330066,-0.1520539,-0.13559839,-0.14648932,-0.07567477,-0.07710186,0.077007234,-0.24072406,-0.0327394,-0.10863654,-0.10310751,0.04178253,-0.35195857,-0.07268405,-0.07347065,-0.0663676,0.022421002,0.06520194,0.017507493,0.12363449,-0.04899759,-0.11034858,0.028747499,0.043545246,-0.025405198,0.038206756,-0.20924094,0.13378096,-0.054137707,-0.023135602,-0.10225926,-0.0026278496,-0.06273013,-0.030683875,0.09473586,-0.17565739,-0.0035837293,-0.12666619,-0.2019088,0.12112597,0.09708646,0.23550946,0.21416476,-0.031056792,0.006637335,-0.07363443,0.057862133,-0.105774194,-0.10071874,0.10064733,0.1495207,-0.14076793,0.1516419,0.0053832084,-0.00013577938,0.028492242,0.059479177,-0.14183629,0.0060299337,-0.07616955,-9.429455e-05,0.11961627,0.13719004,-0.04020849,-0.015942052,-0.04243672,-0.02143073,0.0018875599,-0.19253004,-0.15776032,0.0060094446,-0.021807618,-0.13437581,0.1563806,-0.19369596,-0.09139544,0.05344501,0.11558092,-0.01753819
CPC003_VCAP_6H:BRD-K54314721-001-04-5:10,0.12099576,-0.00697729,-0.13798463,0.16013414,-0.020252585,-0.18987364,0.0389162,-0.17329618,-0.081732094,-0.09212986,-0.18557185,-0.023502976,0.14767486,-0.09638895,-0.04236418,-0.04386738,0.028867155,0.21531034,-0.05410698,-0.014890134,-0.07930219,-0.03113079,-0.06734498,-0.09836954,-0.18715997,-0.1371468,-0.098890424,-0.10141796,0.21264157,-0.24259487,-0.057596624,-0.11386587,0.00736928,0.02185148,-0.3522436,-0.045475155,-0.10547063,-0.15712062,0.0008625686,0.081505984,0.01886332,-0.011074424,-0.06970411,-0.15005597,0.03246844,0.103765726,0.03966245,0.0345065,-0.18368807,0.109487,-0.03746362,0.017521441,-0.108223364,-0.039218128,-0.024607658,-0.015874505,0.13703164,-0.12827682,-0.0006759167,-0.134947,-0.22776332,0.13591483,0.08873686,0.1916104,0.05378437,-0.023346841,0.014853999,-0.01811944,0.11741626,-0.14302266,-0.12900549,0.07363802,0.14880887,-0.20731348,0.101650834,-0.003302887,-0.0002502799,-0.035800353,0.034836918,-0.116880715,-0.050608814,-0.052479625,-0.00019162893,0.1329441,0.14049056,-0.078163296,-0.04961574,-0.020393282,-0.054947257,4.7564507e-05,-0.20139638,-0.15655464,-0.068415955,-0.012701504,-0.13297713,0.14172173,-0.12190211,-0.11487892,0.012337953,0.10406262,-0.013613999
CPC014_VCAP_6H:BRD-A39052811-377-01-4:10,0.1979568,0.015636384,-0.095030665,0.12683403,0.019942492,-0.0047079325,-0.047816664,0.0492682,0.005942166,0.002254486,-0.022905707,-0.017260551,0.10884631,-0.03404215,-0.10413432,-0.054093212,0.022734284,0.010793626,-0.035481483,-0.093009174,0.000107347965,0.026394904,-0.051772714,-0.07669553,-0.009517953,-0.040183038,0.0051235855,-0.0450415,-0.0069039464,-0.08238965,0.016915739,-0.00040332973,-0.017389238,0.103118554,-0.058988214,-0.10724522,-0.0031372607,-0.09136164,0.00895679,0.07018663,0.02229327,0.08623195,0.046162494,-0.030213296,0.0060923696,0.0074451566,0.0294815,-0.0031806827,-0.11506218,0.13658267,0.02121532,0.11353016,-0.056415588,0.0021694899,-0.12776965,0.037388027,0.14984667,-0.08838135,-0.0031220913,-0.101432025,-0.041756272,0.19226927,0.16806242,-0.06626481,0.14926773,0.08391911,0.07163571,-0.05040051,0.080729336,-0.07565218,-0.10494059,-0.08322275,0.15390584,-0.057366192,0.10629451,0.05449772,-7.233024e-05,0.05519636,0.073182315,-0.06866884,-0.0009739101,-0.020690262,-5.340576e-05,0.1611301,0.14921367,0.010044605,0.031954594,-0.0026587844,-0.017555237,0.00050377846,-0.13173923,-0.078199,-0.059839398,-0.01983419,-0.12832737,0.13307709,-0.14827329,-0.022489503,0.072882384,0.08749932,0.0037282705
CPC011_VCAP_6H:BRD-K21283037-003-09-6:10,0.20182788,-0.013309211,-0.122892916,0.18684486,-0.095204115,-0.025468051,0.027104467,0.01210019,-0.07459378,-0.08405334,-0.1825703,-0.020344079,0.15001762,-0.09476456,-0.13182631,-0.043965995,0.061497867,0.2292378,-0.10773024,0.021508336,-0.076073855,-0.019405633,-0.052406147,-0.11521599,-0.10861829,-0.14741805,-0.051382363,-0.039247155,0.20487723,-0.20951393,-0.043514967,-0.009189799,-0.05697608,0.077052236,-0.34531844,-0.04575023,-0.08605698,-0.040028512,0.024434626,0.09249887,0.017351687,0.09309906,0.016693413,-0.12812454,0.028107464,0.039035022,-0.0022056997,0.04366976,-0.23151481,0.11220908,-0.101114705,0.010397971,-0.0961978,-0.03230232,0.05568701,0.0032248497,0.20728353,-0.11415112,-0.007832527,-0.13210791,-0.19638649,0.13357028,0.13319963,0.20562986,0.19546607,-0.041606516,0.06941591,-0.06683542,0.12610064,-0.13710749,-0.15032488,0.079135716,0.13510263,-0.15712196,0.17492166,0.01288572,-0.00014922023,0.059726954,0.09732503,-0.13112456,-0.045698702,-0.1304203,-0.0001013875,0.16771841,0.18711811,0.005084634,0.04262448,-0.034256786,-0.06175524,0.0010425448,-0.18279573,-0.14053905,0.049808756,-0.025166698,-0.14923954,0.134561,-0.20056123,-0.08896223,0.09392151,0.1840465,-0.012215316
CPC003_VCAP_6H:BRD-K45158365-001-05-6:10,0.09788221,0.028723598,-0.12811238,0.13421977,-0.05379671,-0.22888553,0.07049607,-0.19722527,-0.091911614,-0.14013314,-0.22304174,-0.027179807,0.2438092,-0.11836353,-0.026396602,-0.05823502,0.053085774,0.2428996,-0.0819619,0.086979926,-0.097578585,-0.10048273,-0.06016542,-0.08162108,-0.22308105,-0.15657118,-0.14862317,-0.13084084,0.22558776,-0.25718004,-0.07070029,-0.14220564,-0.059317887,-0.035727203,-0.39637232,-0.021219179,-0.14889255,-0.022073328,0.005563855,0.062040657,0.0021172166,-0.026637614,-0.14845085,-0.188041,0.041376173,0.12874073,0.023145378,0.04805106,-0.21841991,0.16748017,-0.27734596,-0.066794574,-0.09847857,-0.021518469,0.14231846,-0.043964803,0.12405497,-0.119149566,-0.00035113096,-0.17744863,-0.29004726,0.09257841,0.05003673,0.35311654,0.031913042,-0.13469204,-0.003854394,-0.011204705,0.1103919,-0.1693593,-0.10295242,0.2681489,0.20241335,-0.21401417,0.12403831,-0.0379342,-0.00015357137,-0.047516182,0.03194329,-0.13458711,-0.047263414,-0.033003926,-0.00010454655,0.08599296,0.079683006,-0.110835195,-0.067250386,-0.08107129,-0.010531187,0.004473865,-0.17331147,-0.17991814,-0.045639515,-0.014147252,-0.073087394,0.13478166,-0.123657465,-0.20738259,0.0051594377,0.15851897,-0.0070052147
CPC011_VCAP_6H:BRD-K52662033-001-15-8:10,0.06070417,-0.0058077276,-0.12183243,0.051185377,-0.0018844008,0.03793019,-0.012344018,0.062038243,0.0065976977,-0.0022090077,-0.080739796,-0.0012435317,0.06436372,-0.02343309,-0.026275307,-0.030483365,0.019510865,0.041481376,0.042300522,-0.011324406,-0.03859064,0.029743552,0.00010126829,0.013857633,-0.044595033,-0.0687125,0.037252158,0.030543089,0.14027023,-0.069781005,-0.01795876,0.028448015,-0.0077043176,0.03375736,-0.15699106,0.038803905,-0.027431637,0.033332974,0.020688206,0.04766141,0.006801456,-0.000998795,0.008596197,-0.024882674,-0.00045132637,0.01898235,0.019606352,0.039486945,-0.04886806,0.044657946,0.042057812,0.05762689,-0.028258622,0.021643162,-0.02462104,0.021104336,0.090611175,-0.11391282,-0.0020685792,-0.007333517,0.0038784742,0.05787182,0.061593875,0.033919215,0.035664648,0.0067798197,0.03589362,-0.011922687,0.033434853,-0.032553315,-0.07134098,-0.0066666603,0.009878606,-0.07368761,0.05663672,0.009436756,3.993511e-06,0.004064843,0.035327435,-0.03928095,0.008684456,-0.063908935,1.090765e-05,0.046663515,0.050341338,0.01813072,0.044321053,0.01303938,-0.0366019,-0.0056263804,-0.05057949,-0.026010036,0.09053987,-0.004781574,-0.03743583,0.06827855,-0.07659477,0.0019348562,0.039466172,0.06088397,-0.0070965886
CPC003_VCAP_6H:BRD-K57033106-048-03-6:10,0.080910176,0.037929863,-0.038509548,0.022478431,-0.074585676,-0.262874,0.08218706,-0.14823613,-0.05594766,-0.14432749,-0.27424648,-0.014994562,0.12954104,-0.14444008,-0.031802207,-0.038844496,0.041668743,0.31386292,-0.06983733,0.039895892,-0.10277954,-0.046254724,-0.112039044,-0.12510574,-0.23780611,-0.16308233,-0.1223174,-0.1362027,0.18129683,-0.24761042,-0.03760141,-0.21722499,-0.033183396,-0.071570635,-0.4223051,-0.043354854,-0.13425404,0.034803092,0.023642868,0.030124098,0.0060438514,-0.009360969,-0.21242009,-0.19684821,0.041487187,0.09915292,0.0012292266,0.030315042,-0.1382528,0.06981206,-0.17057472,-0.11434868,-0.10661253,-0.041818738,0.047367096,-0.07001817,0.129812,-0.035786927,0.000582695,-0.14721131,-0.29120117,0.02668479,0.059577823,0.32448018,0.039542794,-0.12339121,-0.110588744,-0.013557434,0.045987308,-0.11013654,-0.04698479,0.23123842,0.16557676,-0.2000649,0.100115955,-0.05500646,-0.00021338463,-0.081051916,-0.0037635863,-0.09293747,-0.032099813,0.012092471,-0.00015610456,0.033990055,-0.0067037344,-0.11518836,-0.09478119,-0.11109868,-0.019436598,0.0032964349,-0.19218051,-0.14705345,-0.1251318,-0.0123363435,-0.1273588,0.12555778,-0.10122627,-0.22733513,-0.0065849125,0.12993065,-0.0047699213
CPC013_VCAP_6H:BRD-K09485525-001-01-3:10,0.21535012,0.02689752,-0.058301985,0.056837857,-0.03295195,-0.1321195,0.086224064,-0.0561935,-0.11686307,-0.16017294,-0.2786754,-0.010182381,0.22046119,-0.120127335,-0.16829312,-0.016102672,0.0697397,0.2586732,-0.16013497,-0.04225099,-0.1026203,-0.029506773,-0.13120677,-0.19058794,-0.22408049,-0.19447681,-0.12866026,-0.12646113,0.16587824,-0.2708718,-0.0011821985,-0.08237231,-0.12211084,0.06823096,-0.44898096,-0.18404284,-0.08565888,-0.175939,0.0074928105,0.060977638,0.014849573,0.07682365,-0.015039653,-0.11771533,0.036421806,0.02832365,-0.07109466,0.044742286,-0.24276328,0.007222116,-0.1353397,-0.009959221,-0.10767482,-0.0296008,-0.09910792,-0.046693385,0.2294375,-0.054279804,-0.010231018,-0.16160876,-0.25594598,0.14673644,0.17286494,0.11734623,0.26714975,-0.0125231445,0.028446913,-0.09173542,0.066700816,-0.14407116,-0.09241873,-0.023508847,0.20385706,-0.17508098,0.17850024,0.004734263,-0.00018039346,0.07003079,0.07264987,-0.17849809,-0.032693803,0.0153597,-0.00012564659,0.13785619,0.22678919,-0.031540126,-0.0014376789,-0.10273722,0.018143892,0.0043956637,-0.2017411,-0.168939,0.005359456,-0.027874261,-0.19299066,0.14828265,-0.22055107,-0.10778098,0.13493732,0.21207443,-0.021417439
CPC013_VCAP_6H:BRD-K11663430-001-01-5:10,0.10877472,0.037275136,-0.093045115,-0.052483052,-0.05870211,-0.07030743,0.05907777,-0.028186321,-0.03472513,-0.118891805,-0.1488558,-0.004285872,0.1575171,-0.05964026,-0.057097256,-0.037335932,0.03578651,0.12559757,-0.06601855,-0.02576667,-0.053433895,-0.029054642,-0.061125845,-0.09811637,-0.06280655,-0.08207637,-0.0013231635,-0.06106621,0.109355986,-0.1336137,0.013913453,-0.046576217,-0.06397629,0.030909255,-0.22611523,-0.13130674,-0.04799369,-0.03842768,0.0034083426,0.02125144,0.007163137,0.06904328,-0.00803408,-0.04962361,0.014844179,0.024169266,-0.022903025,0.046339035,-0.14376569,0.052083433,-0.10707483,0.0021559298,-0.034879893,0.024444401,-0.10043931,-0.019860625,0.045957834,-0.086732686,-0.0059019923,-0.10207981,-0.10375363,0.04697588,0.03682232,0.030965805,0.10562263,-0.10044113,-0.0013013035,-0.038579583,-0.0017541647,-0.07914227,-0.02365321,-0.044350028,0.12157588,-0.10234749,0.07288721,-0.007003233,2.5391579e-05,0.020442218,0.027365506,-0.14349657,-0.011823565,0.031903,3.5643578e-05,0.029831678,0.09732854,-0.028240383,-0.002865985,-0.05498439,0.02463907,0.004161477,-0.07196897,-0.09579444,0.016990483,-0.01574891,-0.11777997,0.07655907,-0.12047285,-0.101783425,0.0699465,0.10166618,-0.008643985
CPC013_VCAP_6H:BRD-K13390322-001-01-4:10,0.07734555,0.037831932,-0.0890851,-0.08112341,-0.08275473,-0.12631118,0.042934828,-0.049329877,-0.07203269,-0.046777308,-0.09174922,0.0044273734,0.013609707,-0.051239282,-0.04426658,-0.032090425,0.020411074,0.14033449,-0.037786573,-0.05341953,-0.022946358,0.041999906,-0.083078116,-0.10734314,-0.031006277,-0.04688582,-0.063904285,-0.08868393,-0.03342724,-0.07005352,0.010460436,-0.1266399,-0.050726354,-0.0009215474,-0.09943068,-0.12705472,-0.029268652,-0.1407333,0.006885737,-0.008281857,-0.0012366474,0.07560769,-0.04316801,-0.0046141446,0.012125969,0.00612396,-0.033702016,-0.007510245,-0.044468224,0.022154659,-0.085122734,-0.014885664,-0.023363024,0.0153000355,-0.12687874,-0.01903385,0.058570832,-0.08356935,-0.0049299,-0.033643067,-0.08473176,0.0038653016,0.049667925,-0.00069504976,0.0898033,0.011058152,-0.08308458,-0.033392787,-0.03508699,-0.010780096,0.030809462,-0.047225475,0.08234669,-0.06282014,0.029467821,0.001719743,-1.7672777e-05,0.013438731,-0.008819193,-0.082588255,0.019577324,0.046962216,-3.5762787e-06,-0.00046628714,0.06639844,-0.052437693,-0.079333186,-0.0040136576,0.061754644,0.00035399199,-0.04885599,-0.05055034,-0.098316446,-0.01645451,-0.08449823,0.04662031,-0.07658088,0.003073305,0.04930386,0.05471596,0.0012259483
CPC013_VCAP_6H:BRD-K15600710-066-01-7:10,0.15512678,0.031815767,-0.082366824,0.025437415,-0.011987209,-0.2308572,0.081624284,-0.05389151,-0.069336236,-0.07016662,-0.25274396,-0.004189104,0.18905607,-0.11016382,-0.11967301,0.01058805,0.061991513,0.18868196,-0.16602221,-0.056468368,-0.08410767,-0.010818869,-0.110264614,-0.094566494,-0.16306189,-0.13234317,-0.18309075,-0.116288066,0.11510879,-0.19357419,-0.00957942,-0.14365007,-0.08335346,-0.04418388,-0.35518962,-0.19872361,-0.071121216,-0.23918521,-0.030266434,0.002328068,0.0025726557,0.077549696,-0.14197344,-0.08956331,0.02887863,0.03050828,-0.016059995,0.03376144,-0.14661866,-0.08107585,-0.17783904,0.0011959076,-0.080473095,-0.026229143,-0.14826328,-0.06360531,0.14584461,-0.07661843,-0.009497404,-0.1426549,-0.20259935,0.04058218,0.080984086,0.13257506,0.19873242,-0.03674677,-0.09043831,-0.07024853,0.03441778,-0.09919378,0.01922226,-0.0025746822,0.15859587,-0.11250386,0.032166094,-0.014427319,-0.00014668703,-0.06969719,-0.045881778,-0.12535572,-0.052933395,0.04979989,-9.697676e-05,0.07660413,0.1380098,-0.07285768,-0.07592423,-0.043079853,0.0062514544,0.0042625666,-0.14372629,-0.12677008,-0.04333709,-0.022184521,-0.15576357,0.100430965,-0.15194279,-0.11523968,0.092532516,0.18056163,-0.007970393
CPC013_VCAP_6H:BRD-K16478699-001-01-9:10,0.22684926,0.0394634,-0.030536115,0.039598554,-0.06301838,-0.14043355,0.10474552,-0.025203168,-0.09886032,-0.15479082,-0.27152118,-0.0026059449,0.17572546,-0.13086891,-0.14924583,-0.0728443,0.060009718,0.30561393,-0.13914567,-0.0032946467,-0.09978381,-0.012548029,-0.13035727,-0.17576692,-0.21512178,-0.17217627,-0.13010898,-0.10590558,0.17198384,-0.24796098,-0.028754175,-0.09090313,-0.05210793,0.05447027,-0.4244076,-0.18452156,-0.07389623,-0.13854623,-3.3527613e-05,0.045764223,0.009958953,0.08973336,-0.040254623,-0.14369962,0.037264645,0.038701117,-0.062494755,0.047867,-0.21797395,0.13284278,-0.10956642,-0.04543817,-0.104998454,-0.0038089156,-0.03942281,-0.053381443,0.13662642,-0.028482258,-0.00901401,-0.12338483,-0.26187682,0.11950219,0.08751252,0.23009756,0.24505894,-0.11838803,0.004143536,-0.08354357,0.06117302,-0.08878559,-0.072386205,0.059598446,0.19231911,-0.20847327,0.13272488,-0.00067931414,-0.00024369359,0.024325922,0.04128948,-0.17549974,-0.021187186,0.047276914,-0.000169456,0.11669317,0.1965557,-0.052764177,0.003946215,-0.09505001,0.02349031,0.0030872226,-0.18594274,-0.15358493,0.034001216,-0.025585644,-0.1606834,0.12084177,-0.2212463,-0.087941006,0.1177533,0.17676702,-0.0181911
CPC013_VCAP_6H:BRD-K19540840-001-01-1:10,0.12678683,0.01154393,-0.018820703,0.082298934,-0.05676925,-0.07973549,0.04185091,-0.010459095,-0.060155332,-0.0866189,-0.17668149,-0.0033930838,0.15056151,-0.069098726,-0.08894542,-0.039224923,0.039369643,0.20791197,-0.04526016,-0.039593995,-0.06084633,-0.021382362,-0.056849107,-0.1265088,-0.089173794,-0.108388126,-0.015589446,-0.029646307,0.061373055,-0.15571177,0.0010328889,-0.045435548,-0.045253217,0.046165317,-0.28002107,-0.097524434,-0.023086995,-0.05354935,0.0010790229,0.061734557,0.011915833,8.550286e-05,0.00016087294,-0.064986885,0.019749612,0.017047167,-0.032424867,0.039470255,-0.050756335,-0.072101116,-0.018939853,0.0029466748,-0.07260731,0.024009526,-0.09538925,-0.025191993,0.10411957,-0.017609715,-0.0052084327,-0.06082368,-0.13820767,0.08868879,0.06947142,0.014051974,0.14020836,-0.016768426,0.006831184,-0.049679443,0.062457144,-0.07747999,-0.06621787,-0.04526347,0.12336117,-0.097765535,0.11811024,-0.0010492206,-5.9962273e-05,0.04046762,0.049717158,-0.085902095,-0.0010339618,0.017941415,4.941225e-05,0.10075855,0.1291123,-0.02702415,0.018191054,-0.02770415,-0.0014156103,0.0018485785,-0.13071448,-0.0840458,-0.00970827,-0.013681568,-0.08060366,0.10339618,-0.12993991,-0.038130373,0.06421837,0.11505011,-0.012867808
CPC013_VCAP_6H:BRD-K24681473-004-01-4:10,0.19458416,0.039168,-0.068789065,-0.035764784,-0.12692332,-0.17511615,0.097644866,-0.016397744,-0.08959252,-0.15590611,-0.27049857,0.0011297762,0.26957318,-0.12945198,-0.15682197,-0.066533566,0.07519841,0.34168854,-0.16677865,0.0028119683,-0.094445825,-0.023418903,-0.13999994,-0.18745705,-0.16972855,-0.17113045,-0.18317896,-0.15135959,0.08451319,-0.23515359,0.0129054785,-0.12118058,-0.08183175,0.01604706,-0.40103757,-0.21339875,-0.06469315,-0.19833964,-0.008287162,0.027660444,0.0059785843,0.044742405,-0.06400792,-0.1274823,0.037849426,0.021696687,-0.056731284,0.037761092,-0.20203769,-0.043331802,-0.27233452,-0.052409947,-0.085758194,-0.04054171,-0.03983724,-0.047668576,0.20703754,-0.06406915,-0.00943011,-0.12565225,-0.265033,0.06613621,0.14938137,0.29845032,0.26806176,-0.02157095,-0.040540338,-0.09275153,0.008321732,-0.090022504,-0.03511387,0.13391012,0.1918544,-0.1666218,0.13302264,-0.0049686283,-0.0002259016,0.021767184,0.026581794,-0.18303573,-0.04023695,0.074662685,-0.00016021729,0.082252055,0.18924856,-0.05549705,-0.02968967,-0.12073457,0.02161479,0.0016655922,-0.15707347,-0.15878159,0.007727489,-0.033214897,-0.19287193,0.12823933,-0.20620728,-0.14603151,0.12522402,0.20821223,-0.011811435
CPC013_VCAP_6H:BRD-K28120222-001-05-0:10,0.052534908,-0.0014688075,-0.022013843,-0.027512163,0.017387569,-0.09981874,0.017965272,-0.0009200871,-0.01849109,-0.031704843,-0.06821114,-0.011020511,0.19926754,-0.021854281,-0.020536363,0.014009833,0.042152226,0.058129907,-0.06670621,-0.045991838,-0.04018712,0.02080974,-0.041401237,-0.0034805834,-0.09161386,-0.081248075,-0.07564908,-0.066827595,0.05913937,-0.09493327,-0.0016633272,-0.04252249,-0.025527716,0.0072298646,-0.12124729,-0.07690662,-0.05096656,-0.104418635,-0.010608852,0.021353781,0.0014156103,0.107207686,-0.008068163,-0.075780034,0.01295054,0.050675333,0.0072570443,0.0066538453,-0.10623473,-0.084882855,-0.054942384,0.030368865,-0.036263734,-0.0030302405,-0.10509753,-0.0066741705,0.14463851,-0.020277798,-0.005759239,-0.12645763,-0.09110296,0.05606404,0.12620533,-0.005969107,0.031858236,0.042990953,0.008001298,-0.0129902065,0.0016645268,-0.10800022,-0.018273115,-0.04305792,0.09598787,-0.051358372,0.033900276,-0.05327919,-5.9336424e-05,-0.00017493963,0.0072769374,-0.011027336,0.047582477,0.029042453,-4.017353e-05,0.0137242675,0.07559326,-0.047598153,-0.012940139,-0.031099826,0.007089913,-0.00057309866,-0.07014617,-0.087182105,-0.15415516,-0.004949227,-0.056682825,0.068189144,-0.07272565,-0.062386453,0.0623509,0.1262871,-0.0016192794
CPC013_VCAP_6H:BRD-K29905972-001-03-0:10,0.06809056,0.05661425,0.13615847,-0.029419914,-0.055833697,-0.0537982,0.006419942,0.02634418,-0.041901886,-0.049629837,-0.08819282,0.010218143,0.055884063,-0.02545312,-0.034492195,0.021915436,0.0205594,0.035462737,0.0156083405,-0.025292993,-0.01781255,0.042069763,-0.051877886,-0.022936165,-0.0031283498,-0.009268433,0.01600945,-0.019131035,-0.07385224,-0.053459346,0.048063576,-0.045660496,-0.00021886826,0.004251927,-0.121625066,-0.046360195,0.016241431,0.018637419,0.0145050585,-0.0006222129,0.0024465024,0.07173383,-0.033506066,0.018905938,-3.927946e-05,-0.00085139275,-0.026140332,0.015043259,-0.04567653,-0.035013378,0.045163468,0.06271908,-0.0145621,0.02317959,-0.05009049,-0.025580406,-0.040245622,0.12644863,3.6656857e-05,-0.029039502,0.0006583929,0.044419855,-0.018581897,-0.10382211,0.057176083,-0.003577292,-0.020098716,-0.019638062,-0.010112971,0.007539153,0.045553684,-0.07955319,0.05175224,0.000859946,-0.0021546185,0.020744145,1.6868114e-05,-0.02017647,-0.030070186,-0.048809648,0.04670334,0.026839107,2.6226044e-05,0.034758568,0.00694713,-0.033271194,-0.0063952953,0.0057765543,0.023545384,-0.0014964938,-0.030379623,-0.0046135783,0.0390933,-0.011563897,-0.048915327,0.045086145,-0.054859698,0.025390863,0.008811146,0.05314511,-0.00077575445
