model,cell,TF,r
Ensembles,HA1E,P19544,0.127482912128284
Ensembles,HA1E,P19793,0.120243078345412
Ensembles,HA1E,P19838,0.353394150427331
Ensembles,HA1E,P22415,0.145522851392307
Ensembles,HA1E,P23511,0.036475008864755
Ensembles,HA1E,P23769,0.378721094908132
Ensembles,HA1E,P23771,0.0248029220114567
Ensembles,HA1E,P25490,0.229158360470459
Ensembles,HA1E,P26367,0.193863555829981
Ensembles,HA1E,P36956,0.345669116295612
Ensembles,HA1E,P37231,0.397145580962011
Ensembles,HA1E,P37275,0.334306069006287
Ensembles,HA1E,P40763,0.485143825209508
Ensembles,HA1E,P41235,0.0466814847246732
Ensembles,HA1E,P42224,0.647662294077121
Ensembles,HA1E,P42226,0.406880515946527
Ensembles,HA1E,P42229,0.159048251674689
Ensembles,HA1E,P48382,0.583207598603118
Ensembles,HA1E,P48431,0.560377150452706
Ensembles,HA1E,P48436,0.0788671424713224
Ensembles,HA1E,P49715,0.0334466947697647
Ensembles,HA1E,P49716,-0.270126210110754
Ensembles,HA1E,P51692,0.124496869964909
Ensembles,HA1E,P52630,0.48112048524
Ensembles,HA1E,P55317,0.0344559112181185
Ensembles,HA1E,P56693,0.142990842570476
Ensembles,HA1E,P58012,0.0916780057141565
Ensembles,HA1E,P84022,0.205966329822707
Ensembles,HA1E,P98177,0.561991902384403
Ensembles,HA1E,Q00613,0.573525975989886
Ensembles,HA1E,Q00653,0.42989151428497
Ensembles,HA1E,Q00978,0.629119372361538
Ensembles,HA1E,Q01094,0.613717322581605
Ensembles,HA1E,Q01196,0.352612100449181
Ensembles,HA1E,Q01201,0.403312235112655
Ensembles,HA1E,Q01543,0.609657479308607
Ensembles,HA1E,Q02447,0.154274610407875
Ensembles,HA1E,Q04206,0.587601778836125
Ensembles,HA1E,Q04864,0.53641972950728
Ensembles,HA1E,Q06710,0.120090785203809
Ensembles,HA1E,Q07869,-0.138753389010722
Ensembles,HA1E,Q08050,0.691713854534535
Ensembles,HA1E,Q12772,0.234808174501256
Ensembles,HA1E,Q12778,0.611418265123399
Ensembles,HA1E,Q13127,0.316857466060582
Ensembles,HA1E,Q13469,0.386163550616451
Ensembles,HA1E,Q13485,0.165298197413466
Ensembles,HA1E,Q13761,0.278020332786814
Ensembles,HA1E,Q14186,0.292611768002611
Ensembles,HA1E,Q14209,0.51608147352166
Ensembles,HA1E,Q14765,0.346031846905001
Ensembles,HA1E,Q15672,0.40340370643506
Ensembles,HA1E,Q16236,0.580658436178999
Ensembles,HA1E,Q16665,0.173240250092065
Ensembles,HA1E,Q92731,0.321594009830228
Ensembles,HA1E,Q99626,-0.00535035879600361
Ensembles,HA1E,Q99814,0.419286926721154
Ensembles,HA1E,Q9H3D4,0.00376380943644875
Ensembles,HA1E,Q9NQB0,0.322184300443384
Ensembles,HA1E,Q9UJU2,0.256607248895152
Ensembles,HA1E,Q9Y261,0.142242850158383
Ensembles,HCC515,O00327,0.164854406416244
Ensembles,HCC515,O00716,0.148875625565068
Ensembles,HCC515,O14593,0.403711314221781
Ensembles,HCC515,O43524,0.503941108634508
Ensembles,HCC515,O75030,-0.0259056966030285
Ensembles,HCC515,P01100,0.321750586032883
Ensembles,HCC515,P01106,0.0421516213236589
Ensembles,HCC515,P03372,0.338120927412321
Ensembles,HCC515,P04150,0.524158367494105
Ensembles,HCC515,P04637,0.00303130034550317
Ensembles,HCC515,P05412,0.0760254197930495
Ensembles,HCC515,P05549,0.315003977947166
Ensembles,HCC515,P06401,-0.0913916541102899
Ensembles,HCC515,P08047,0.524593422467738
Ensembles,HCC515,P08651,-0.262807956246862
Ensembles,HCC515,P10070,0.286095209864889
Ensembles,HCC515,P10242,0.346341366629819
Ensembles,HCC515,P10275,-0.0410350899455837
Ensembles,HCC515,P10276,0.129199748667945
Ensembles,HCC515,P10914,0.470937996339528
Ensembles,HCC515,P11308,0.144673258151595
Ensembles,HCC515,P11473,0.141063043922046
Ensembles,HCC515,P11831,0.292677681296994
Ensembles,HCC515,P14859,0.222912260995476
Ensembles,HCC515,P14921,-0.00300462377517948
Ensembles,HCC515,P15036,0.264151567187943
Ensembles,HCC515,P15336,0.436381102646613
Ensembles,HCC515,P15407,-0.0161512136879932
Ensembles,HCC515,P15923,0.359166881166871
Ensembles,HCC515,P15976,0.370445753776228
Ensembles,HCC515,P16220,0.470398822551042
Ensembles,HCC515,P17535,0.0886836666091115
Ensembles,HCC515,P17542,0.244999715400354
Ensembles,HCC515,P17676,0.541998181080055
Ensembles,HCC515,P17947,0.220417347111451
Ensembles,HCC515,P18146,0.134165510249238
Ensembles,HCC515,P18846,0.215190872477671
Ensembles,HCC515,P18848,0.191290695496212
Ensembles,HCC515,P18850,0.132052535893875
Ensembles,HCC515,P19419,0.490803827400123
Ensembles,HCC515,P19544,0.281772805365864
Ensembles,HCC515,P19793,0.302095342056771
Ensembles,HCC515,P19838,0.568106982878897
Ensembles,HCC515,P22415,0.0354984864735511
Ensembles,HCC515,P23511,0.354266969763155
Ensembles,HCC515,P23769,-0.214502281619585
Ensembles,HCC515,P23771,0.476057656896553
Ensembles,HCC515,P25490,0.549326892370052
Ensembles,HCC515,P26367,0.140323700495148
Ensembles,HCC515,P36956,0.271349430482716
Ensembles,HCC515,P37231,-0.217630574760146
Ensembles,HCC515,P37275,0.493528919684867
Ensembles,HCC515,P40763,0.227522362003489
Ensembles,HCC515,P41235,-0.0164747778728956
Ensembles,HCC515,P42224,0.363913613886621
Ensembles,HCC515,P42226,0.0737110325145316
Ensembles,HCC515,P42229,0.324228410126967
Ensembles,HCC515,P48382,0.347086925848073
Ensembles,HCC515,P48431,-0.0561505073130568
Ensembles,HCC515,P48436,0.000762580652042134
Ensembles,HCC515,P49715,0.0983649920429075
Ensembles,HCC515,P49716,0.0980397092876271
Ensembles,HCC515,P51692,0.32244955118903
Ensembles,HCC515,P52630,0.34117133696754
Ensembles,HCC515,P55317,0.172211537725841
Ensembles,HCC515,P56693,0.345451115726919
Ensembles,HCC515,P58012,0.502182862214113
Ensembles,HCC515,P84022,0.337033704862412
Ensembles,HCC515,P98177,0.325939225253806
Ensembles,HCC515,Q00613,-0.12970862869471
Ensembles,HCC515,Q00653,0.0449542614828685
Ensembles,HCC515,Q00978,0.44876479921861
Ensembles,HCC515,Q01094,0.244659264592027
Ensembles,HCC515,Q01196,0.464623614189941
Ensembles,HCC515,Q01201,0.291596074989559
Ensembles,HCC515,Q01543,0.337246355692965
Ensembles,HCC515,Q02447,-0.160985291805021
Ensembles,HCC515,Q04206,0.541752164751129
Ensembles,HCC515,Q04864,0.597237683366791
Ensembles,HCC515,Q06710,-0.0869726753580321
Ensembles,HCC515,Q07869,0.367801326353867
Ensembles,HCC515,Q08050,0.304406774035799
Ensembles,HCC515,Q12772,-0.208731353780721
Ensembles,HCC515,Q12778,0.38754394095269
Ensembles,HCC515,Q13127,0.181757140690447
Ensembles,HCC515,Q13469,0.527660332063167
Ensembles,HCC515,Q13485,0.402116537157112
Ensembles,HCC515,Q13761,0.40444297071095
Ensembles,HCC515,Q14186,0.215791190297111
Ensembles,HCC515,Q14209,0.358562608465106
Ensembles,HCC515,Q14765,0.33974253919295
Ensembles,HCC515,Q15672,0.2043300187691
Ensembles,HCC515,Q16236,0.557632206961574
Ensembles,HCC515,Q16665,0.435017889215709
Ensembles,HCC515,Q92731,0.17466577268972
Ensembles,HCC515,Q99626,-0.0605188253615434
Ensembles,HCC515,Q99814,0.285394294847453
Ensembles,HCC515,Q9H3D4,0.418430520116245
Ensembles,HCC515,Q9NQB0,0.597635708802924
Ensembles,HCC515,Q9UJU2,0.350834336711072
Ensembles,HCC515,Q9Y261,0.319193219941888
Ensembles,HEPG2,O00327,-0.0339168410646851
Ensembles,HEPG2,O00716,0.360908365963092
Ensembles,HEPG2,O14593,0.429192551231019
Ensembles,HEPG2,O43524,0.464997193995123
Ensembles,HEPG2,O75030,0.21314317018204
Ensembles,HEPG2,P01100,0.49609820471326
Ensembles,HEPG2,P01106,0.604276046997267
Ensembles,HEPG2,P03372,0.471350637803971
Ensembles,HEPG2,P04150,0.585824107442405
Ensembles,HEPG2,P04637,0.303336159766816
Ensembles,HEPG2,P05412,0.457642453200811
Ensembles,HEPG2,P05549,0.545073359536846
Ensembles,HEPG2,P06401,-0.290013894540246
Ensembles,HEPG2,P08047,0.349158821908937
Ensembles,HEPG2,P08651,-0.132244269473923
Ensembles,HEPG2,P10070,-0.14615921832035
Ensembles,HEPG2,P10242,0.267335522854214
Ensembles,HEPG2,P10275,0.0089108279976104
Ensembles,HEPG2,P10276,0.122363176453023
Ensembles,HEPG2,P10914,0.487642039458985
Ensembles,HEPG2,P11308,0.160358118932612
Ensembles,HEPG2,P11473,0.0511605570534625
Ensembles,HEPG2,P11831,0.318647118993067
Ensembles,HEPG2,P14859,0.162780288428664
Ensembles,HEPG2,P14921,0.142383252950849
Ensembles,HEPG2,P15036,0.10517337344891
Ensembles,HEPG2,P15336,0.145972174092804
Ensembles,HEPG2,P15407,-0.0588809672807684
Ensembles,HEPG2,P15923,0.360124760623511
Ensembles,HEPG2,P15976,0.689552179196126
Ensembles,HEPG2,P16220,0.492168926874487
Ensembles,HEPG2,P17535,0.374142938226551
Ensembles,HEPG2,P17542,0.335424410864596
Ensembles,HEPG2,P17676,0.589347906334918
Ensembles,HEPG2,P17947,0.486395329802723
Ensembles,HEPG2,P18146,0.0804006778983927
Ensembles,HEPG2,P18846,0.610857968197775
Ensembles,HEPG2,P18848,0.578568777324342
Ensembles,HEPG2,P18850,0.412147206406251
Ensembles,HEPG2,P19419,0.467599176787971
Ensembles,HEPG2,P19544,0.462988028384712
Ensembles,HEPG2,P19793,0.173530788626016
Ensembles,HEPG2,P19838,0.466824054483242
Ensembles,HEPG2,P22415,0.0472520049942009
Ensembles,HEPG2,P23511,0.259250639783058
Ensembles,HEPG2,P23769,0.31507124790332
Ensembles,HEPG2,P23771,0.0906930811218673
Ensembles,HEPG2,P25490,0.180932216397802
Ensembles,HEPG2,P26367,0.417404173182773
Ensembles,HEPG2,P36956,0.0374355031688208
Ensembles,HEPG2,P37231,-0.108375332902193
Ensembles,HEPG2,P37275,0.313576695531796
Ensembles,HEPG2,P40763,0.668709570820112
Ensembles,HEPG2,P41235,0.0602138079957299
Ensembles,HEPG2,P42224,0.471803054190002
Ensembles,HEPG2,P42226,0.344919558285506
Ensembles,HEPG2,P42229,0.5292656683895
Ensembles,HEPG2,P48382,0.437940479614746
Ensembles,HEPG2,P48431,-0.135120860328969
Ensembles,HEPG2,P48436,-0.0577530869378606
Ensembles,HEPG2,P49715,-0.155576492273035
Ensembles,HEPG2,P49716,0.321150022509188
Ensembles,HEPG2,P51692,0.58281074918167
Ensembles,HEPG2,P52630,0.52995613751709
Ensembles,HEPG2,P55317,0.00974875149473296
Ensembles,HEPG2,P56693,0.0946329823974443
Ensembles,HEPG2,P58012,0.390059829378035
Ensembles,HEPG2,P84022,0.25517154451376
Ensembles,HEPG2,P98177,0.335607985469787
Ensembles,HEPG2,Q00613,0.231402679141926
Ensembles,HEPG2,Q00653,0.426267006861767
Ensembles,HEPG2,Q00978,0.507012146200973
Ensembles,HEPG2,Q01094,0.570076048946696
Ensembles,HEPG2,Q01196,0.339474790596803
Ensembles,HEPG2,Q01201,0.495931871058595
Ensembles,HEPG2,Q01543,0.0184554139121891
Ensembles,HEPG2,Q02447,-0.0116475234197332
Ensembles,HEPG2,Q04206,0.350708856417348
Ensembles,HEPG2,Q04864,0.384036865011524
Ensembles,HEPG2,Q06710,0.402752056314004
Ensembles,HEPG2,Q07869,0.076939929158562
Ensembles,HEPG2,Q08050,0.572086301940673
Ensembles,HEPG2,Q12772,-0.19011381718724
Ensembles,HEPG2,Q12778,0.0620848752968382
Ensembles,HEPG2,Q13127,0.264343848941843
Ensembles,HEPG2,Q13469,0.70629342848973
Ensembles,HEPG2,Q13485,0.561301406051221
Ensembles,HEPG2,Q13761,0.13943002228038
Ensembles,HEPG2,Q14186,0.0776031330105151
Ensembles,HEPG2,Q14209,0.642296800600472
Ensembles,HEPG2,Q14765,0.43384676540305
Ensembles,HEPG2,Q15672,0.0425294045809582
Ensembles,HEPG2,Q16236,0.201863316118158
Ensembles,HEPG2,Q16665,0.0812481946056326
Ensembles,HEPG2,Q92731,0.108807371355326
Ensembles,HEPG2,Q99626,0.0769268422195363
Ensembles,HEPG2,Q99814,0.161711562705762
Ensembles,HEPG2,Q9H3D4,0.21563168264096
Ensembles,HEPG2,Q9NQB0,0.1458151428513
Ensembles,HEPG2,Q9UJU2,0.234355625310256
Ensembles,HEPG2,Q9Y261,0.433226727038996
Ensembles,HT29,O00327,0.31930061918896
Ensembles,HT29,O00716,0.617479644315151
Ensembles,HT29,O14593,0.355568347956717
Ensembles,HT29,O43524,0.725917390952479
Ensembles,HT29,O75030,0.379778526274664
Ensembles,HT29,P01100,0.412750122867199
Ensembles,HT29,P01106,0.606785677393081
Ensembles,HT29,P03372,0.209732607095582
Ensembles,HT29,P04150,0.497711633186828
Ensembles,HT29,P04637,0.621306697926724
Ensembles,HT29,P05412,0.301144154171718
Ensembles,HT29,P05549,0.368801182456173
Ensembles,HT29,P06401,0.193886313427852
Ensembles,HT29,P08047,0.662201614441959
Ensembles,HT29,P08651,0.0720050287677965
Ensembles,HT29,P10070,0.121366189877681
Ensembles,HT29,P10242,0.426058102479452
Ensembles,HT29,P10275,0.726419653850223
Ensembles,HT29,P10276,0.45111376972557
Ensembles,HT29,P10914,0.700400781602078
Ensembles,HT29,P11308,0.298895793677461
Ensembles,HT29,P11473,0.164693670766489
Ensembles,HT29,P11831,0.337061751061617
Ensembles,HT29,P14859,0.548438105087962
Ensembles,HT29,P14921,0.486085900165933
Ensembles,HT29,P15036,0.366950057239075
Ensembles,HT29,P15336,0.580012688380671
Ensembles,HT29,P15407,0.232758240427189
Ensembles,HT29,P15923,0.08306189202974
Ensembles,HT29,P15976,0.590235896811317
Ensembles,HT29,P16220,0.480682099710432
Ensembles,HT29,P17535,0.426355758252826
Ensembles,HT29,P17542,0.543215735271968
Ensembles,HT29,P17676,0.495094174570561
Ensembles,HT29,P17947,0.572192455457152
Ensembles,HT29,P18146,0.568881231082248
Ensembles,HT29,P18846,0.393995613466775
Ensembles,HT29,P18848,0.734317869306002
Ensembles,HT29,P18850,0.481706334131883
Ensembles,HT29,P19419,0.325030065087912
Ensembles,HT29,P19544,0.204319828639515
Ensembles,HT29,P19793,0.202496757281608
Ensembles,HT29,P19838,0.478290882633246
Ensembles,HT29,P22415,0.220552672327977
Ensembles,HT29,P23511,-0.0622563571508198
Ensembles,HT29,P23769,0.545114217751207
Ensembles,HT29,P23771,0.284967003159669
Ensembles,HT29,P25490,0.371267358234814
Ensembles,HT29,P26367,0.0654271190257137
Ensembles,HT29,P36956,0.335876891316722
Ensembles,HT29,P37231,0.453628652329256
Ensembles,HT29,P37275,0.478518126243235
Ensembles,HT29,P40763,0.209612753231595
Ensembles,HT29,P41235,0.66533237643715
Ensembles,HT29,P42224,0.746201207191095
Ensembles,HT29,P42226,0.506657634267121
Ensembles,HT29,P42229,0.230587728472277
Ensembles,HT29,P48382,0.342536135687502
Ensembles,HT29,P48431,0.00211906555476265
Ensembles,HT29,P48436,0.0980089910470944
Ensembles,HT29,P49715,0.159434660069631
Ensembles,HT29,P49716,-0.0687357088504331
Ensembles,HT29,P51692,0.121952306056482
Ensembles,HT29,P52630,0.622182398131541
Ensembles,HT29,P55317,0.54142170736378
Ensembles,HT29,P56693,0.057518053426075
Ensembles,HT29,P58012,0.448369162785746
Ensembles,HT29,P84022,0.212454912443258
Ensembles,HT29,P98177,0.681048155009116
Ensembles,HT29,Q00613,0.151027972765112
Ensembles,HT29,Q00653,0.441963932991853
Ensembles,HT29,Q00978,0.635249803109363
Ensembles,HT29,Q01094,0.430707032804228
Ensembles,HT29,Q01196,0.167201110348773
Ensembles,HT29,Q01201,0.249021717685031
Ensembles,HT29,Q01543,0.175002418127221
Ensembles,HT29,Q02447,0.2353133524007
Ensembles,HT29,Q04206,0.395118193942787
Ensembles,HT29,Q04864,0.530669773202128
Ensembles,HT29,Q06710,-0.0332486833125977
Ensembles,HT29,Q07869,0.193384202931553
Ensembles,HT29,Q08050,0.589983975136522
Ensembles,HT29,Q12772,0.277996141568042
Ensembles,HT29,Q12778,0.534548149336867
Ensembles,HT29,Q13127,0.408207031391671
Ensembles,HT29,Q13469,0.417191831393587
Ensembles,HT29,Q13485,0.590264563745637
Ensembles,HT29,Q13761,0.615874119712549
Ensembles,HT29,Q14186,0.502743345557102
Ensembles,HT29,Q14209,0.739580336712475
Ensembles,HT29,Q14765,0.65186129726431
Ensembles,HT29,Q15672,0.279651839164177
Ensembles,HT29,Q16236,0.504595441946775
Ensembles,HT29,Q16665,0.729816990999075
Ensembles,HT29,Q92731,0.453242270772581
Ensembles,HT29,Q99626,0.195887002862226
Ensembles,HT29,Q99814,0.740729595311446
Ensembles,HT29,Q9H3D4,0.30704796649451
Ensembles,HT29,Q9NQB0,0.654213960958554
Ensembles,HT29,Q9UJU2,0.625080946584916
Ensembles,HT29,Q9Y261,0.116931953468188
Ensembles,MCF7,O00327,0.409240869914556
Ensembles,MCF7,O00716,0.518628872083021
Ensembles,MCF7,O14593,-0.102158922528707
Ensembles,MCF7,O43524,0.583268501837677
Ensembles,MCF7,O75030,0.0518005518258286
Ensembles,MCF7,P01100,0.0328950334539657
Ensembles,MCF7,P01106,-0.0450218030103974
Ensembles,MCF7,P03372,-0.00761130099792535
Ensembles,MCF7,P04150,0.221222969829062
Ensembles,MCF7,P04637,0.468915401651623
Ensembles,MCF7,P05412,-0.133947549305668
Ensembles,MCF7,P05549,0.163754290153377
Ensembles,MCF7,P06401,-0.126692078902267
Ensembles,MCF7,P08047,0.233269958835832
Ensembles,MCF7,P08651,0.10414591696862
Ensembles,MCF7,P10070,0.379656004216518
Ensembles,MCF7,P10242,0.269531819191488
Ensembles,MCF7,P10275,0.0938970681389597
Ensembles,MCF7,P10276,0.0327448925727654
Ensembles,MCF7,P10914,0.384071192755739
Ensembles,MCF7,P11308,-0.100490394871107
Ensembles,MCF7,P11473,0.488776705989442
Ensembles,MCF7,P11831,0.0297466720286352
Ensembles,MCF7,P14859,0.0126872042518209
Ensembles,MCF7,P14921,-0.00290937328231458
Ensembles,MCF7,P15036,0.192639954152814
Ensembles,MCF7,P15336,0.446719906240885
Ensembles,MCF7,P15407,0.196678914560398
Ensembles,MCF7,P15923,-0.0239456426859958
Ensembles,MCF7,P15976,0.49831426099831
Ensembles,MCF7,P16220,0.360528867797076
Ensembles,MCF7,P17535,-0.128916557553608
Ensembles,MCF7,P17542,0.12064243206546
Ensembles,MCF7,P17676,0.241715942762445
Ensembles,MCF7,P17947,0.291712310755058
Ensembles,MCF7,P18146,0.206918748455247
Ensembles,MCF7,P18846,-0.0143632357017367
Ensembles,MCF7,P18848,0.563602768627706
Ensembles,MCF7,P18850,0.297158492417406
Ensembles,MCF7,P19419,0.747622946984758
Ensembles,MCF7,P19544,-0.0342571446513626
Ensembles,MCF7,P19793,-0.0601642848085784
Ensembles,MCF7,P19838,0.0574049680202837
Ensembles,MCF7,P22415,-0.100896891477284
Ensembles,MCF7,P23511,-0.176348421477068
Ensembles,MCF7,P23769,0.0761495999224186
Ensembles,MCF7,P23771,0.0842880482522872
Ensembles,MCF7,P25490,0.20658848904149
Ensembles,MCF7,P26367,0.112457694618515
Ensembles,MCF7,P36956,0.198011968642739
Ensembles,MCF7,P37231,0.13489609055456
Ensembles,MCF7,P37275,-0.00830301512251784
Ensembles,MCF7,P40763,0.240687045866948
Ensembles,MCF7,P41235,0.128289815918329
Ensembles,MCF7,P42224,0.414134873834054
Ensembles,MCF7,P42226,0.167989026120216
Ensembles,MCF7,P42229,0.248370623983089
Ensembles,MCF7,P48382,-0.10728323074811
Ensembles,MCF7,P48431,-0.0951452498449015
Ensembles,MCF7,P48436,0.0971407172744135
Ensembles,MCF7,P49715,0.0461586482174399
Ensembles,MCF7,P49716,0.547737012472795
Ensembles,MCF7,P51692,0.296686166745416
Ensembles,MCF7,P52630,0.53629631326182
Ensembles,MCF7,P55317,0.0309589773032881
Ensembles,MCF7,P56693,0.473246716020841
Ensembles,MCF7,P58012,0.308406328242358
Ensembles,MCF7,P84022,0.0613066740701979
Ensembles,MCF7,P98177,0.405715381999464
Ensembles,MCF7,Q00613,-0.0793843739514046
Ensembles,MCF7,Q00653,0.162394174220532
Ensembles,MCF7,Q00978,0.546292160071614
Ensembles,MCF7,Q01094,0.173404122649891
Ensembles,MCF7,Q01196,0.240862444900441
Ensembles,MCF7,Q01201,-0.0591498947763323
Ensembles,MCF7,Q01543,0.459293545299094
Ensembles,MCF7,Q02447,0.0494030492855544
Ensembles,MCF7,Q04206,-0.0296798556283995
Ensembles,MCF7,Q04864,0.138975300783246
Ensembles,MCF7,Q06710,0.226734771453096
Ensembles,MCF7,Q07869,0.342391114519371
Ensembles,MCF7,Q08050,0.441984210449576
Ensembles,MCF7,Q12772,0.0500715748891293
Ensembles,MCF7,Q12778,0.193938605512218
Ensembles,MCF7,Q13127,0.218586918943569
Ensembles,MCF7,Q13469,0.363032231207051
Ensembles,MCF7,Q13485,0.296488377956336
Ensembles,MCF7,Q13761,-0.0134219427521977
Ensembles,MCF7,Q14186,-0.0630927911020965
Ensembles,MCF7,Q14209,0.568090333480999
Ensembles,MCF7,Q14765,0.169102617305302
Ensembles,MCF7,Q15672,0.186166570485256
Ensembles,MCF7,Q16236,0.492823083360662
