,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,0.022758459260747876,0.03162277660168379,0.016378937069540637,0.0016378937069540646,0.011787686347935873,0.03162277660168379,0.016378937069540637,0.08483428982440717,0.043939705607607904,0.061054022965853265,0.043939705607607904,0.022758459260747876,0.011787686347935873,0.03162277660168379,0.004393970560760791,0.0011787686347935866,0.061054022965853265,0.008483428982440717,0.016378937069540637,0.016378937069540637,0.006105402296585327,0.022758459260747876,0.0008483428982440717,0.006105402296585327,0.016378937069540637,0.011787686347935873,0.004393970560760791,0.022758459260747876,0.016378937069540637,0.011787686347935873,0.03162277660168379,0.022758459260747876,0.03162277660168379,0.03162277660168379,0.008483428982440717,0.08483428982440717,0.006105402296585327,439.3970560760786,0.03162277660168379,0.008483428982440717,0.0006105402296585327,0.016378937069540637,0.008483428982440717,0.0011787686347935866,0.006105402296585327,0.006105402296585327,0.043939705607607904,22.758459260747863,0.0022758459260747888,0.061054022965853265
OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,0.016378937069540637,0.011787686347935873,0.08483428982440717,0.061054022965853265,0.016378937069540637,0.03162277660168379,0.016378937069540637,0.043939705607607904,0.022758459260747876,0.011787686347935873,0.03162277660168379,0.03162277660168379,0.043939705607607904,0.022758459260747876,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.03162277660168379,117.87686347935866,0.08483428982440717,0.043939705607607904,0.08483428982440717,0.061054022965853265,0.061054022965853265,0.043939705607607904,0.043939705607607904,0.022758459260747876,0.022758459260747876,0.03162277660168379,0.022758459260747876,0.008483428982440717,0.008483428982440717,0.061054022965853265,0.043939705607607904,0.008483428982440717,0.00031622776601683794,0.061054022965853265,0.03162277660168379,0.08483428982440717,0.043939705607607904,0.03162277660168379,0.03162277660168379,0.043939705607607904,0.008483428982440717,0.022758459260747876,0.03162277660168379,0.061054022965853265,0.11787686347935866,61.054022965853264,0.043939705607607904
Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,0.03162277660168379,0.03162277660168379,0.061054022965853265,0.022758459260747876,0.004393970560760791,0.03162277660168379,0.011787686347935873,0.08483428982440717,0.043939705607607904,0.022758459260747876,0.016378937069540637,0.022758459260747876,0.03162277660168379,0.061054022965853265,0.004393970560760791,0.043939705607607904,0.061054022965853265,0.043939705607607904,0.11787686347935866,0.022758459260747876,0.022758459260747876,0.022758459260747876,0.03162277660168379,0.08483428982440717,0.043939705607607904,0.061054022965853265,0.03162277660168379,0.061054022965853265,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.011787686347935873,0.061054022965853265,0.061054022965853265,0.0011787686347935866,0.00031622776601683794,0.03162277660168379,0.022758459260747876,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.016378937069540637,0.03162277660168379,0.043939705607607904,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.11787686347935866,0.061054022965853265
CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,0.016378937069540637,0.011787686347935873,0.08483428982440717,0.11787686347935866,0.03162277660168379,0.043939705607607904,0.03162277660168379,0.11787686347935866,0.03162277660168379,0.03162277660168379,0.022758459260747876,0.022758459260747876,0.08483428982440717,0.061054022965853265,0.061054022965853265,0.0008483428982440717,0.043939705607607904,0.043939705607607904,0.043939705607607904,0.061054022965853265,0.08483428982440717,0.022758459260747876,0.11787686347935866,0.061054022965853265,0.03162277660168379,0.11787686347935866,0.016378937069540637,0.043939705607607904,0.03162277660168379,0.061054022965853265,0.008483428982440717,0.043939705607607904,0.043939705607607904,0.03162277660168379,0.0022758459260747888,0.061054022965853265,0.061054022965853265,0.022758459260747876,0.043939705607607904,0.061054022965853265,0.03162277660168379,0.043939705607607904,0.03162277660168379,0.043939705607607904,0.008483428982440717,0.03162277660168379,0.061054022965853265,0.08483428982440717,0.061054022965853265,0.11787686347935866
Oc1ccc(CCNCC2CCc3ccccc3C2=O)cc1,0.022758459260747876,0.016378937069540637,0.03162277660168379,0.043939705607607904,0.008483428982440717,0.061054022965853265,0.03162277660168379,0.061054022965853265,0.061054022965853265,0.03162277660168379,0.043939705607607904,0.022758459260747876,0.08483428982440717,0.08483428982440717,0.043939705607607904,0.043939705607607904,0.08483428982440717,0.043939705607607904,0.11787686347935866,0.08483428982440717,0.08483428982440717,0.022758459260747876,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.061054022965853265,0.03162277660168379,0.08483428982440717,0.043939705607607904,0.043939705607607904,0.03162277660168379,0.011787686347935873,0.043939705607607904,0.043939705607607904,0.016378937069540637,0.061054022965853265,0.061054022965853265,0.03162277660168379,0.08483428982440717,0.061054022965853265,0.022758459260747876,0.043939705607607904,0.08483428982440717,0.008483428982440717,0.006105402296585327,0.016378937069540637,0.11787686347935866,0.043939705607607904,0.1637893706954063,0.1637893706954063
CC(C)C1[C@H]2[C@@H](CCN2C(=O)/C=C/CN3CCCCC3)N(C1=O)S(=O)(=O)C,0.011787686347935873,0.022758459260747876,0.061054022965853265,0.03162277660168379,0.0031622776601683794,0.08483428982440717,0.022758459260747876,0.08483428982440717,0.043939705607607904,0.008483428982440717,0.03162277660168379,0.022758459260747876,0.043939705607607904,0.061054022965853265,0.011787686347935873,0.043939705607607904,0.061054022965853265,0.011787686347935873,0.061054022965853265,0.061054022965853265,0.08483428982440717,0.061054022965853265,0.061054022965853265,0.043939705607607904,0.03162277660168379,0.061054022965853265,0.03162277660168379,0.061054022965853265,0.061054022965853265,0.008483428982440717,0.011787686347935873,0.004393970560760791,0.03162277660168379,0.061054022965853265,0.03162277660168379,0.08483428982440717,0.061054022965853265,0.022758459260747876,0.08483428982440717,0.043939705607607904,0.016378937069540637,0.03162277660168379,0.08483428982440717,0.11787686347935866,0.011787686347935873,0.016378937069540637,0.11787686347935866,0.043939705607607904,0.11787686347935866,0.11787686347935866
CCCCCCCCC=CCCCCCCCC(=O)NC(CO)Cc1ccc(O)cc1,0.022758459260747876,0.043939705607607904,0.061054022965853265,0.061054022965853265,0.03162277660168379,0.08483428982440717,0.011787686347935873,0.11787686347935866,0.061054022965853265,0.008483428982440717,0.043939705607607904,0.061054022965853265,0.011787686347935873,0.043939705607607904,0.022758459260747876,0.03162277660168379,0.061054022965853265,0.03162277660168379,0.043939705607607904,0.061054022965853265,0.061054022965853265,0.03162277660168379,0.043939705607607904,0.08483428982440717,0.043939705607607904,0.08483428982440717,0.03162277660168379,0.022758459260747876,0.08483428982440717,0.03162277660168379,0.061054022965853265,0.03162277660168379,0.03162277660168379,0.043939705607607904,0.008483428982440717,0.061054022965853265,0.061054022965853265,0.03162277660168379,0.08483428982440717,0.043939705607607904,0.061054022965853265,0.11787686347935866,0.043939705607607904,0.03162277660168379,0.043939705607607904,0.043939705607607904,0.061054022965853265,0.03162277660168379,0.11787686347935866,0.11787686347935866
CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,0.022758459260747876,0.03162277660168379,0.08483428982440717,0.022758459260747876,0.03162277660168379,0.11787686347935866,0.03162277660168379,0.061054022965853265,0.061054022965853265,0.008483428982440717,0.022758459260747876,0.00031622776601683794,0.03162277660168379,0.043939705607607904,0.011787686347935873,0.043939705607607904,0.08483428982440717,0.08483428982440717,0.08483428982440717,0.03162277660168379,0.11787686347935866,0.03162277660168379,0.03162277660168379,0.11787686347935866,0.016378937069540637,0.016378937069540637,0.022758459260747876,0.016378937069540637,0.061054022965853265,0.043939705607607904,0.11787686347935866,0.006105402296585327,0.043939705607607904,61.054022965853264,0.022758459260747876,0.08483428982440717,0.03162277660168379,0.043939705607607904,0.08483428982440717,0.061054022965853265,0.016378937069540637,0.08483428982440717,0.03162277660168379,0.004393970560760791,0.03162277660168379,0.043939705607607904,61.054022965853264,0.03162277660168379,0.043939705607607904,0.061054022965853265
Cc1ccccc1N1CCN(CC1)S(=O)(=O)CC12CCC(C[C@@H]1NC(=O)[C@@H](N)CCS(C)(=O)=O)C2(C)C,0.061054022965853265,0.016378937069540637,0.03162277660168379,0.043939705607607904,0.022758459260747876,0.061054022965853265,0.011787686347935873,0.03162277660168379,0.016378937069540637,0.004393970560760791,0.022758459260747876,0.061054022965853265,0.043939705607607904,0.043939705607607904,0.022758459260747876,0.022758459260747876,0.061054022965853265,0.011787686347935873,0.061054022965853265,0.043939705607607904,0.11787686347935866,0.016378937069540637,0.03162277660168379,0.043939705607607904,0.043939705607607904,0.08483428982440717,0.03162277660168379,0.03162277660168379,0.03162277660168379,0.022758459260747876,0.03162277660168379,0.061054022965853265,0.022758459260747876,0.043939705607607904,0.008483428982440717,0.00031622776601683794,0.08483428982440717,0.011787686347935873,0.016378937069540637,0.043939705607607904,0.022758459260747876,0.022758459260747876,0.043939705607607904,0.006105402296585327,0.011787686347935873,0.016378937069540637,0.061054022965853265,0.061054022965853265,0.1637893706954063,0.11787686347935866
CC(C)CC(NC(=O)OCC1c2ccccc2-c3ccccc13)C(=O)O,0.043939705607607904,0.022758459260747876,0.043939705607607904,0.043939705607607904,0.008483428982440717,0.08483428982440717,0.03162277660168379,0.08483428982440717,0.022758459260747876,0.006105402296585327,0.043939705607607904,0.03162277660168379,0.016378937069540637,0.043939705607607904,0.061054022965853265,0.061054022965853265,0.061054022965853265,0.061054022965853265,0.08483428982440717,0.08483428982440717,0.08483428982440717,0.016378937069540637,0.1637893706954063,0.08483428982440717,0.03162277660168379,0.061054022965853265,0.03162277660168379,0.061054022965853265,0.061054022965853265,0.043939705607607904,0.03162277660168379,0.061054022965853265,0.043939705607607904,0.061054022965853265,0.022758459260747876,0.00031622776601683794,0.043939705607607904,0.043939705607607904,0.011787686347935873,0.043939705607607904,0.061054022965853265,0.061054022965853265,0.03162277660168379,0.0031622776601683794,0.011787686347935873,0.061054022965853265,0.11787686347935866,0.08483428982440717,0.08483428982440717,0.11787686347935866
