,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,0.0018415001922607033,0.1223543735450745,0.10098443946304325,0.0618229957527161,0.11364190301361088,0.06668148955764774,0.06510137042465214,0.06167252340850826,0.10408197364273075,0.17052762231292729,0.03488944491806034,0.10300837478103642,0.01833586415710453,0.03983192166748051,0.10484389981689457,0.011214897245788613,0.09276913127365116,0.11344061812820438,0.168353781313324,0.13997845372619633,0.1729985328620911,0.13198761662902836,0.1403493138259888,0.02421335896911625,0.17774502953948979,0.0631696434921265,0.05456541499557499,3.455600204471665e-05,0.044055268377685586,0.024027213663482705,0.027891025156402627,0.007766619115447959,0.012271716981506309,0.07389472445907597,0.01776938161315922,0.04650945940551754,0.08916752061309818,0.03817142525253292,0.13507108411254887,0.1499117465919495,0.0657251330322266,0.08497683724823002,0.06253929415283199,0.08565251550140385,0.10898493251266483,0.035214230627441445,0.21312566122474674,0.004281923384094277,0.05530791005554203,0.019944205670928916
OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,0.02742423427429197,0.04219849717941282,0.09005983484115598,0.02721967113342283,0.14483847034301756,0.048877376440429665,0.04521765125122068,0.012232083204650857,0.09961320770111082,0.08444847476806638,0.13528956783142088,0.03928365123596189,0.008112567785644509,0.03256060493316648,0.05560280692901609,0.0017103372779846415,0.08282681119766233,0.03569479596939085,0.17671807420578,0.07749052656021116,0.11522896898117063,0.06496526611175535,0.030662673834228493,0.009128767374420144,0.037188488367462136,0.11354686630096433,0.0957949341567993,0.04840109932098391,0.00033937084350588176,0.010044890764617898,0.10827823293533323,0.031179863336944558,0.04461779010620115,0.004180508974456765,0.07150353801574705,0.023823898908233665,0.15793444526519773,0.025983113172912575,0.08911402833786009,0.10189725768890379,0.04772426498260496,0.02270450008239744,0.014598828431701683,0.11932553661193845,0.012731414910888694,0.05079914939727781,0.24532221567955015,0.06119473588790891,0.04635598075714109,0.08176912677612302
Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,0.15637265499191288,0.1023361569221497,0.06964062507705693,0.17309706266479497,0.06558512504653935,0.14027546699600224,0.09161197002487187,0.13789187725143437,0.08287118728713994,0.08513431604461674,0.08143245037155156,0.09199278410034184,0.08933757598953251,0.09262071903305058,0.07156978900985722,0.18891351278381352,0.11279122884826664,0.177631962853241,0.029062878531646685,0.10473816450195317,0.10749416406707768,0.14107542093353276,0.15305333192901616,0.1187158709342957,0.16876219566421513,0.04828498904151912,0.10000019128875737,0.20902966316299443,0.1746035104568482,0.19174944217758183,0.11536614950256352,0.03343899194641109,0.09780197198944096,0.18053393419342045,0.11825637872772221,0.19908838327484135,0.028086472111511274,0.08316563423233037,0.023552429122161822,0.054418992442321734,0.13085131700592045,0.1254626994903565,0.12981878574447636,0.027776647167968793,0.16896687801437382,0.04998116548614506,0.0008210057441710994,0.1284010892684937,0.14910488184051518,0.11422209795074467
CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,0.06526383900909427,0.07579228425292972,0.14650914216308597,0.08368405843048099,0.12240108990936283,0.09637722516326908,0.07947936797409061,0.08265295768051151,0.05841300034790042,0.13324400925903324,0.1223427965667725,0.0728706433799744,0.04366049313812259,0.10280457282333377,0.12449178242950443,0.07112667107849124,0.11067631984024051,0.061097355130004916,0.07763382935791019,0.1326620891120911,0.13590237641601566,0.09226277613906864,0.0616752817657471,0.02753028416900638,0.09020236277847293,0.09601310038833621,0.11711040282516483,0.007967264893341097,0.04636803412704471,0.039903552773284945,0.10510775590209964,0.031037779095459017,0.10916879916458133,0.04366180444030765,0.11722788358001712,0.1369369938400269,0.1701887562301636,0.059070677998352084,0.21748492265014652,0.17217269683151248,0.055777461769866976,0.057981224301147494,0.00019773697586056294,0.05483076119689945,0.07265529179840091,0.09747091079025272,0.27110058212547306,0.06908676171569827,0.05745759749679569,0.04928866172103885
Oc1ccc(CCNCC2CCc3ccccc3C2=O)cc1,0.010867459601592966,0.07349200742797857,0.07817895906524663,0.006382210082244821,0.03370686071472173,0.0266946722801209,0.0015778372947692354,0.020115358657073923,0.05014939802246099,0.033672409230041556,0.04591019647674566,0.010328846150207571,0.013650519675445505,0.011461334400939993,0.011308210068512015,0.04733191234512324,0.046656744652557425,0.010360998934936472,0.08282681005554204,0.04538048999862676,0.05851187007980352,0.012463050061035208,0.03861050111694331,0.02059410316390986,0.0009017159278870146,0.06491227644042974,0.08195044296340948,0.04584394199295039,0.0211987922851562,0.024492902583312937,0.01034023063735967,0.06732861501617426,0.025834279232788138,0.03506849510116572,0.04825033443527227,0.04987211721496587,0.06080444353179937,0.016942186183166452,0.13884319561080938,0.05083801048355108,0.009110706024932913,0.011777358227539114,0.060850364989471384,0.05881754857940669,0.014807088202667185,0.039782660179901175,0.13207705514984136,0.0362960864837647,0.02593533498687739,0.005944413966369577
CC(C)C1[C@H]2[C@@H](CCN2C(=O)/C=C/CN3CCCCC3)N(C1=O)S(=O)(=O)C,0.044586511188507094,0.03944257073974611,0.003874806827545152,0.059952886634826674,0.015573768085479722,0.04155287318801881,0.05505308681106569,0.06518927388763429,0.04553249650573732,0.01477089352035521,0.05596002764129637,0.02974662356948854,0.05232933335876466,0.020098062091827407,0.009275348716735854,0.04515168243026735,0.010170189804077134,0.030434759193420424,0.02302912049865724,0.005916385120391832,0.003614990180969224,0.05510351234054567,0.06548711829757692,0.017349572711944594,0.06021908097839357,0.025384990638732896,0.001797942584991441,0.09700510078048707,0.06979963355636598,0.09038493209457399,0.008661182456970229,0.09471162981414794,0.02777925305938722,0.09721025996780397,0.021523745590209975,0.04397747092819215,0.08131179041290282,0.04550334983444215,0.08617415851974486,0.14719939059638976,0.0015230494079589985,0.03804019265747072,0.0622033792076111,0.029856713348388686,0.0963566618499756,0.012283177906036391,0.1226793808403015,0.04997524791336061,0.03636309676742555,0.05983266406631471
CCCCCCCCC=CCCCCCCCC(=O)NC(CO)Cc1ccc(O)cc1,0.03818229914398197,0.14147488356323246,0.1294215130874634,0.061210970885467564,0.10790894509048465,0.08899639130325321,0.05933264971466068,0.08432922840805057,0.03142951012344364,0.13022778511734012,0.11812249899597171,0.0720777916976929,0.054867844588470494,0.1117346692153931,0.1006875443527222,0.07110492468566898,0.11161277771682743,0.056853156096649204,0.09413371563644413,0.09555457115859989,0.13519529581756595,0.07461820126266483,0.01463447094650272,0.05493251562805179,0.06712172508926395,0.12251041413040165,0.11171756268234256,0.03964142084808353,0.049944918162536656,0.01763151169509891,0.20204428911895755,0.030403177745056187,0.09115401983947757,0.03680823326797489,0.048290233618927036,0.12500921965332035,0.1962870168754578,0.027864973551940952,0.18364969969482425,0.14241383553237918,0.07463220835418705,0.04486123800964359,0.01314286471099857,0.052710275656890904,0.07141087532730106,0.12350241423339847,0.2182104992935181,0.07601122141571048,0.060326080329132115,0.011045258052063023
CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,0.046621142095947254,0.14590412206115722,0.156119344896698,0.051486490435028065,0.14299243516387938,0.08967917985382079,0.0937283021873474,0.04857533997955321,0.14040356702270507,0.0787395817703247,0.1247951967185974,0.09151524133148192,0.06058734483184813,0.03515720195236205,0.07466012067260741,0.05414587087097167,0.08598106927337645,0.06424993104400634,0.08634978360595702,0.09793579406204223,0.1188563687271118,0.044064520067596424,0.0016810876792907603,0.039120255178833,0.06507438249053954,0.07973319119873046,0.1048563105529785,0.03149342364730834,0.022959171003723133,0.044936595625305165,0.07705718106689452,0.04744130545196534,0.06411593980255126,0.003368972010040272,0.03511267728271483,0.08670359677734374,0.14697110480728148,0.049234507746124256,0.22840231484832763,0.10953146047058104,0.024985609716796864,0.08405065364303588,0.005925296015167225,0.12463152236404418,0.03353327340545653,0.07629334754409789,0.03258192367019652,0.09150451249542235,0.08114111251296996,0.06251424378814696
Cc1ccccc1N1CCN(CC1)S(=O)(=O)CC12CCC(C[C@@H]1NC(=O)[C@@H](N)CCS(C)(=O)=O)C2(C)C,0.09352199081726076,0.15138981584854128,0.2178631210739136,0.16426882986373903,0.20993743185348512,0.16352812294311525,0.13141033891983034,0.1259705806190491,0.12638054136581423,0.18351487163848879,0.19350419287033083,0.14054576401062013,0.11928019766159059,0.18001953605957033,0.16914091352767946,0.09807709698028566,0.19594357256240846,0.12281129602737428,0.16507236007995607,0.1925058746749878,0.1968871140892029,0.17507848982162477,0.1313419127876282,0.1014281297142029,0.1471255207473755,0.20063648466415407,0.1903117680961609,0.10627583507843019,0.11506507639236452,0.09892437700576784,0.16265008692092897,0.06516698841400148,0.15614316706008913,0.10939578060455324,0.16813913826293947,0.10642591957397463,0.21812520269699098,0.10868255142517091,0.2560354853088379,0.20386801008529665,0.15131232981033327,0.12915823702163698,0.054761865180206315,0.0880425358230591,0.13756177667922975,0.1878407979423523,0.3223295593673706,0.13169733528442384,0.12314472441024782,0.09590629581756593
CC(C)CC(NC(=O)OCC1c2ccccc2-c3ccccc13)C(=O)O,0.0052823146087646045,0.06657096941299434,0.08293214638061519,0.006188182045745894,0.08422449428863521,0.024518879244995073,0.03212413389511104,0.0035143772857666455,0.050402673075866655,0.024298282454681353,0.0687998254997253,0.054597171138000444,0.009947268177795454,0.03544655639953609,0.0340981801254272,0.0028578360778808154,0.04204663832015987,0.004007188488769575,0.034359486888122515,0.07940736610717769,0.06222555239028926,0.10326346952743526,0.011647073437500044,0.005500109980773882,0.020837100337219194,0.09880259830780025,0.09210649330444332,0.02591731946640019,0.02353128593139653,0.03471210401229863,0.03593304951019283,0.0002085288269042529,0.03561410505599971,0.020503608395385786,0.00835123460464482,0.048618582894134565,0.10232928592987056,0.02015492517776485,0.162143619845581,0.08285936910934444,0.031236914803314253,0.0145623366134644,0.04013052385025029,0.11191788513488765,0.01514962513275142,0.019194992373657183,0.18460717994995113,0.005369158576202349,0.03645733196563716,0.02777722280197148
