,DMSO,lestaurtinib,on-target,off-target,ADRB1,EGFR,NTRK1,FLT3,CDK1,CDK2,CDK1+EGFR,CDK1+FLT3
35,0.5540221615621659,0.4313323176841528,0.5087053599980474,0.4313323176841528,0.5087053599980474,0.5087053599980474,0.5087053599980474,0.5087053599980474,0.13108317148309392,0.39512488536636425,0.13108317148309392,0.13108317148309392
36,0.357308592525331,0.34899796955753104,0.5361679826318821,0.34899796955753104,0.5361679826318821,0.5361679826318821,0.5361679826318821,0.5361679826318821,0.4206921409845946,0.33292762843768464,0.4206921409845946,0.4206921409845946
37,0.6006492366272935,0.15807563773243943,0.5466187248953915,0.15807563773243943,0.5466187248953915,0.5466187248953915,0.5466187248953915,0.5466187248953915,0.15276362704185176,0.28873410179757014,0.15276362704185176,0.15276362704185176
38,0.4420375238822668,0.3116669749564173,0.5646560086073661,0.3116669749564173,0.5646560086073661,0.5646560086073661,0.5646560086073661,0.5646560086073661,0.390440392897534,0.3749054838675876,0.390440392897534,0.390440392897534
39,0.32522425711470415,0.15008801547457162,0.48719344377257934,0.15008801547457162,0.48719344377257934,0.48719344377257934,0.48719344377257934,0.48719344377257934,0.29509460393781717,0.21337924276126288,0.29509460393781717,0.29509460393781717
40,0.6733404959533671,0.28753688360271606,0.6900796471639543,0.28753688360271606,0.6900796471639543,0.6900796471639543,0.6900796471639543,0.6900796471639543,0.18986521646395021,0.38719309249485945,0.18986521646395021,0.18986521646395021
41,0.7745927279156951,0.48861788631492165,0.8128887990085063,0.48861788631492165,0.8128887990085063,0.8128887990085063,0.8128887990085063,0.8128887990085063,0.3190517744094357,0.5760902580247826,0.3190517744094357,0.3190517744094357
42,0.3658222549269206,0.19537705879891704,0.34337718216786084,0.19537705879891704,0.34337718216786084,0.34337718216786084,0.34337718216786084,0.34337718216786084,0.24741630337534964,0.14699238788081484,0.24741630337534964,0.24741630337534964
43,0.22879754604734212,-5.4132207415982104e-05,0.310036891292327,-5.4132207415982104e-05,0.310036891292327,0.310036891292327,0.310036891292327,0.310036891292327,0.24555966163710508,0.09803048775177724,0.24555966163710508,0.24555966163710508
44,0.6949417735075468,0.4304909618117925,0.690564409632433,0.4304909618117925,0.690564409632433,0.690564409632433,0.690564409632433,0.690564409632433,0.5123606948383229,0.4779156684530168,0.5123606948383229,0.5123606948383229
45,0.46494781737520663,0.07953305202084127,0.4496962463208144,0.07953305202084127,0.4496962463208144,0.4496962463208144,0.4496962463208144,0.4496962463208144,0.21461823479087552,0.2883109902419351,0.21461823479087552,0.21461823479087552
46,0.7285471682163216,0.43532288224978977,0.7667376715983153,0.43532288224978977,0.7667376715983153,0.7667376715983153,0.7667376715983153,0.7667376715983153,0.49043038036971187,0.5177563612852217,0.49043038036971187,0.49043038036971187
47,0.5757231258348887,0.42256935459870754,0.4929985325524372,0.42256935459870754,0.4929985325524372,0.4929985325524372,0.4929985325524372,0.4929985325524372,0.5122218884093039,0.40015378697537257,0.5122218884093039,0.5122218884093039
48,0.4536617771857644,0.18284515767878434,0.4924737664708323,0.18284515767878434,0.4924737664708323,0.4924737664708323,0.4924737664708323,0.4924737664708323,0.06726181454179632,0.21904596319400263,0.06726181454179632,0.06726181454179632
49,0.4881131760709824,0.36005364143486246,0.43758740555824543,0.36005364143486246,0.43758740555824543,0.43758740555824543,0.43758740555824543,0.43758740555824543,0.41715206100809177,0.348009863144867,0.41715206100809177,0.41715206100809177
