,DMSO,lestaurtinib,on-target,off-target,ADRB1,EGFR,NTRK1,FLT3,CDK1,CDK2,CDK1+EGFR,CDK1+FLT3
0,0.807410227023335,0.5589770262233705,0.7885958669552677,0.4997758056654349,0.4764215559605047,0.6550361041085372,0.4725804677883703,0.7934676442954839,-0.0026326109601901007,0.5026800808454136,-0.0014173715066888007,-0.0018372138848551953
1,0.758148399867664,0.40712992808197385,0.5925034399699297,0.4071781252963155,0.6047177287838411,0.6877539149231148,0.5811416252188101,0.5920469174973916,-0.011950361674351867,0.03624487206372095,-0.011958032991487719,-0.011950558776039987
2,0.7806409627415585,0.41966621352858524,0.5369841202134259,0.5160272517774673,0.5910552458533428,0.5099611833297097,0.537489654394413,0.6266330819117231,-0.0026415577713541877,-0.0009645727190407566,-0.004003436258679626,-0.0023791936597869043
3,0.8037573070807373,0.4742987677821951,0.7109595738016244,0.4088526237487609,0.6842305086051839,0.5447578322291043,0.6885177134309592,0.6961814219017112,-0.0012153782441849956,0.3584197828456291,-0.001067342233652861,-0.0012064120980591992
4,0.8024260798288819,0.44953763752765585,0.5921287171723636,0.4708848037222979,0.6800576350219301,0.7306270990871563,0.5921466498714717,0.6826920364412532,-0.001543763302731313,0.10181308299930344,-0.0011174357096593122,-0.0015439759052572046
5,0.6083008166349316,0.5043430778182743,0.6608354007079283,0.49673559118819327,0.6592178320422741,0.6508200624398505,0.6259061742964402,0.6556734480431964,-0.00688534134569044,-0.0005332297573499073,-0.007050504544053298,-0.006939529923526553
6,0.7933471673928972,0.4820826239016122,0.7774331535325364,0.49001482647304306,0.7783059123396433,0.6940517528741852,0.7776449615039303,0.778845518132897,-0.00795500323724086,-0.0044724124008950795,-0.00792464004219137,-0.007955172018342319
7,0.7776803536813515,0.5176115447308822,0.6509949330400303,0.48148043576098754,0.539646268130296,0.6848990427261632,0.5321923395115024,0.658206404265889,-0.005425636446389077,0.03495185468942251,-0.005381765999693388,-0.005297239447496277
8,0.6305380238217756,0.38957273398931663,0.639232077972158,0.3219176094365984,0.5611763907791288,0.6798769259168413,0.572529939203249,0.6666402135413557,-0.0008697753207966901,-0.0003324384227125338,-0.00303607824132458,-0.0009176054277436672
9,0.700101715734177,0.3443384835523657,0.6338365167123211,0.3479841593861982,0.6397212132762563,0.6605662997535985,0.634426050638162,0.6329746346819092,-0.0034406250965137593,0.34598860056177017,-0.002480610503974708,-0.0034417488738727672
10,0.7790370454113803,0.4317475512523168,0.6960782383717905,0.286633251479139,0.6178638564185369,0.6628834753375338,0.5900871313405333,0.6974652856315046,-0.00029198603092432104,0.0246000384110539,-0.0009607342722571872,-0.0002409891019124755
11,0.6606643127845125,0.35964548564093435,0.7855325679186235,0.36079775011825826,0.7811429786568973,0.713054925116971,0.7950496802262174,0.7804941413555518,-0.0028425575166938417,0.19335048667937982,-0.0029253823930356997,-0.0028435799044016228
12,0.7945316142987683,0.5059975128325109,0.6739219131078711,0.5038398635275018,0.6742576604349423,0.6803985356953366,0.6755697063084418,0.6759789753061305,-0.004841787862000236,-0.003359420097710611,-0.004914962682014848,-0.004810337521504395
13,0.795087429861689,0.292649344734376,0.6503487472684795,0.3459922113051314,0.6897633032848668,0.7918944584721155,0.6494555964241644,0.7217388371918855,-0.014498042883904912,0.19882131962354715,-0.014255642783221738,-0.014498027514109306
14,0.8052322692304521,0.5889823850645066,0.7887247307731181,0.542040347649637,0.7869407109234878,0.6433782778085787,0.7494295570240603,0.7831555844563575,-0.009843946336423904,0.10575076876768334,-0.010636404869968377,-0.009844109308266612
15,0.8013674610081373,0.6013940920607407,0.7687875848371877,0.6006737891464533,0.7806414443665755,0.7888136529054235,0.7632508637338863,0.7883467661041214,-0.001546286812300947,0.06254915900926515,-0.0011157471075268863,-0.001522811030160913
16,0.7383776839879145,0.4923562177095577,0.7316026928997574,0.46689550907977284,0.7362439458447215,0.7182973584735787,0.725523136585099,0.7358534975725741,-0.00047768790380706047,-0.004754517294690805,-0.000917637396689678,-0.0004758488693793968
17,0.6741559753809588,0.48701957883932784,0.6607139297126344,0.4793343934349863,0.5825518535183392,0.6264522463250206,0.6336129115792594,0.6195517177772851,-0.0019137845043375732,0.4079101400834304,-0.001854118936057369,-0.0019140843925875516
18,0.7619500880575498,0.44278115651125727,0.6885790186281844,0.3434612055999421,0.6873041904201221,0.6222533990599504,0.6795599403791891,0.6888512785198885,-0.0015792470284457726,0.4954684761408469,-0.0026120502723942086,-0.0017705946855662528
19,0.4316363527029566,0.2240521238101021,0.804414049353948,0.2218601059320173,0.805684415743833,0.619099847357281,0.8022317701444954,0.8065834253164867,-0.0011081280169058657,-0.006016736807622878,-0.0008249553948251257,-0.0011081854144387691
20,0.4045114930883805,0.4019506235631033,0.8179638009860122,0.4340023354819696,0.81880406383924,0.6756081862964798,0.8180779310884269,0.8202968764966366,-0.003835345657222979,-0.001416878656398081,-0.003795114737640533,-0.003834905359421354
21,0.8133744046782244,0.35773070735475593,0.5721758463713957,0.3506651388830562,0.5711068392317298,0.6540237523728559,0.5721860516040167,0.5723667412988261,-0.00847030328373595,-0.0009288530552912866,-0.009585449105772253,-0.008472483605991525
22,0.8077750302533314,0.44288137710761183,0.7033705682741719,0.43939277404737775,0.6706213290693537,0.5851315873788456,0.5067846258696251,0.6722082357250254,-0.009778177355937716,-0.0002996282768997828,-0.0097547065073716,-0.00982821498059183
23,0.7335148404666855,0.5755931113472542,0.7033532925224335,0.523759088538912,0.6643793304946565,0.6992060756139602,0.7036158710692773,0.6669824073386535,-0.0025234396733491552,0.22525773199410523,-0.00297005905283408,-0.002522507459835608
24,0.8067455060040691,0.410485428849224,0.6857810941970504,0.419352842667029,0.6639581572116157,0.6747483974595213,0.686027050164493,0.6649988638940315,-0.0041781377309385555,0.3062959721969625,-0.004970475643132675,-0.004182560582782626
25,0.7605660547332238,0.3313082207252233,0.4847504823780503,0.3301429729902061,0.7309847037825634,0.5647645778063013,0.48402933314820173,0.7505044271075112,-0.006051715907817425,0.5502992154994033,-0.006249121093758879,-0.005972763799639052
26,0.7996431958587118,0.4620654454238902,0.6480180251669999,0.4584651820441286,0.6850479007805178,0.5716193617348472,0.6497670910019914,0.7044908459630043,-0.004729619054599005,-0.006326313606123051,-0.005745946174379916,-0.004728789540694708
27,0.8230332157810648,0.6121256302420127,0.6613402246171081,0.5984609596051399,0.6128947370147098,0.6861602685595698,0.6238059802938841,0.6526150896979018,0.22189597644869544,-0.0005109091328932479,0.2663471178634088,0.2231119604269199
28,0.6453798264243645,0.4627732785388672,0.7591146431700715,0.4691365473193269,0.7571606971716472,0.6379859629787695,0.7637386619010518,0.7622553426728769,-0.008917487426803698,0.10547473114800453,-0.008847892870132254,-0.008917704849454557
29,0.7940426889488743,0.6265248385277529,0.6161723497165948,0.6279610242227825,0.6170125340587875,0.6331285998640751,0.6199104911035584,0.6204175271937228,-0.002047874546761272,-0.0020981740589759005,-0.0027195145533695643,-0.0020505424402073908
30,0.8093749385179901,0.42500946607783485,0.5616294023238714,0.4250869137029241,0.5588279014881508,0.6638278172478856,0.5612706329070802,0.561727894743129,-0.004071765240796663,0.13410765336996353,-0.004249487845497216,-0.004071261899812125
31,0.7748761666117608,0.35989479979361777,0.6388160493172305,0.3352159050249211,0.6281958522042063,0.6987456408888438,0.6039019983632612,0.6900181789587242,0.14231603151634054,0.18654654288696432,0.24107376675847134,0.21014889258718822
32,0.8069781924745639,0.29568570051251736,0.6308516957253978,0.3430253668257786,0.7558921194731336,0.6677210162109463,0.6303695513288434,0.7194602258737872,-0.0022670619515697686,-0.002613222026787329,-0.0023465693946089134,-0.0022671351495210743
33,0.7857467809651514,0.3191198005261551,0.7311564326869691,0.30735905168713284,0.7583615475914249,0.6972547134813993,0.7007797256282737,0.7439669993896699,-0.0006426210617259439,-0.0048037144575473175,-0.00027330577303529756,-0.0005418658557740673
34,0.7621006366746744,0.7067626692790326,0.7230458150125058,0.6264631717324284,0.5695643880102434,0.6794779699309639,0.7047802503533873,0.6376038167652764,-0.008497214780595381,0.010285132434810376,-0.00903688334525581,-0.008319500823774249
35,0.7758127291254939,0.43323575463531855,0.5960798650645621,0.4772753838969814,0.6450521254200117,0.6057299573389903,0.594319348529508,0.6361949354513136,-0.00828413872982627,0.030853896850063,-0.008569200631013704,-0.0082834237407263
36,0.7511095260835011,0.2929249256164771,0.6321762952573778,0.294700154391637,0.6220285467971629,0.6574964212633367,0.6244437236075554,0.6305689051083225,0.029733512229445463,-0.00320045062005373,-0.001517244497064451,0.02954147194792146
37,0.8005686102246989,0.23013298306840668,0.46406490501591435,0.3515184169800566,0.6422237478360667,0.6395594477249712,0.46457818238072457,0.6425098444128463,-0.0034124993718536675,-0.0037530024741885704,-0.0058377799196677625,-0.0033741736153030193
38,0.5176006550450964,0.317635409647032,0.6677485010972432,0.31906930751279955,0.6719468827123151,0.6655257426381839,0.5549555433028655,0.6701842429607066,-0.002322851332713622,-0.002112135730694127,-0.0029465280697719737,-0.0023225575619546667
39,0.8041453984686062,0.25556663828643983,0.5856352512161144,0.25537794401783964,0.5778743577276901,0.6170148517847048,0.8010789771438929,0.585514638308671,-0.007018936725694808,-0.003958094687064614,-0.007196933096931445,-0.0070194837265556255
40,0.8072817553191455,0.5749848284942946,0.6511021585936949,0.5352039252002546,0.5755187693746164,0.6031032119260022,0.5893481810808864,0.656176439906292,-0.00896582899113146,0.2810100921927936,-0.0088324314906922,-0.008670870478604676
41,0.6646586618809198,0.5570665548399982,0.7641604655223293,0.5618564293501492,0.7717528809498656,0.6785688166781567,0.7630395005144693,0.7698702981299745,-0.009279912115371476,-0.003310273058987592,-0.009259163986471981,-0.009278432047417715
42,0.824080304819036,0.2907107224346856,0.6188438833556706,0.30048932184804483,0.7059885132176875,0.7174866762020888,0.5513606202664487,0.7280487546345588,-0.009682649593138906,-0.0022057932702463077,-0.009127741914196926,-0.008683549678279499
43,0.7268225630255981,0.24791769483636206,0.6129899309403017,0.24753872134601312,0.6141971952821274,0.6796066873449897,0.6316320175130001,0.6149988733097581,-0.0040457942788469795,-0.006387695384818527,-0.004090276427520777,-0.004046287192150072
44,0.7538012059565735,0.3313599880068742,0.7550654851008153,0.3283071109453667,0.7756628215588889,0.7140264836123599,0.753768687103657,0.751703425369778,0.057184114588043865,-0.002306877421343621,0.11856129624634094,0.0571451535930527
45,0.8005424882478445,0.28138353598446597,0.5676294928286356,0.3084328280290479,0.7891016060322581,0.6015989853892502,0.5297700493289671,0.8050466380169505,-0.003519334517991571,0.3015520003547734,-0.00464062113268154,-0.0028695801007773457
46,0.7784120913568154,0.2809721760358886,0.7905926860087621,0.2793927719409145,0.7961491299952731,0.7534582086300143,0.8032001800999741,0.7927331300874723,-0.001755979789714292,-0.0006191329636134506,-0.0016237618339019733,-0.0017558218728309267
47,0.8155467484033984,0.5096822591086555,0.8000606014297827,0.5438808554375671,0.8047768661496886,0.7073074216091328,0.8003760748177923,0.8081282087941895,0.20577866922070884,0.08985171489119495,0.11223893508302234,0.2056569539908029
48,0.7423960108424519,0.32447899155116045,0.5721017997263347,0.3133252253426166,0.5550857419155492,0.5540870272874182,0.6268597969156781,0.5541557284531924,-0.011063246455153533,-0.0034292081816412225,-0.011356425213642867,-0.011094179552801044
49,0.8013590243695433,0.3822527245245747,0.5124391834372464,0.5535999737069088,0.6480018820237217,0.5926672403886909,0.5011837900472497,0.7029508143474121,-7.978327681892751e-05,0.006657393537868309,-0.0018512668794656072,-0.00012288304509422621
